module	field	assignment_line	file	interpretation
Board.View.BaseSceneBoardView	m_storeItemSeqCount	558	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_promptSchedulerOrigin	608	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_promptScheduler	613	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_prompt	615	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_promptScheduler	636	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_promptScheduler	713	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_prompt	717	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_arrLuckyProduceGo	789	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_lastTouchedItem	794	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_onInventory	801	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_moreThanOnceTap	810	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_dragging	811	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_lastTouchedItem	812	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_lastTouchedItem	830	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_selectedBoardPosition	834	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_moreThanOnceTap	835	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_startedPromptStep2	840	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_lastTouchedItem	857	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_dragging	871	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_onInventory	877	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_onInventory	886	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_onInventory	902	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_lastTouchedItem	904	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_selectedBoardPosition	964	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_selectedBoardPosition	968	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_selectedBoardPosition	970	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_moreThanOnceTap	1048	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_dragging	1049	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_lastTouchedItem	1050	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_startedPromptStep2	1053	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_lastMergableItem	1057	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_lastMergableItemTime	1058	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_selectedBoardPosition	1186	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_hasCollapsedPaperBox	1303	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_selectedBoardPosition	1345	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_selectedBoardPosition	1366	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_selectedBoardPosition	1555	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_selectedBoardPosition	1578	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_arrLuckyProduceGo	1913	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_findEffectSeq	1939	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_findEffectSeq	1972	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_playingChestRewardAnim	2349	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_playingChestRewardAnim	2372	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseSceneBoardView	m_playingChestRewardAnim	2442	code/Lua/decompiled/Board/View/BaseSceneBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_mapScrollSeq	76	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_hasDissolveItem	82	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_itemDeleteButton	108	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_boardBgGo	117	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_scrollMaskTrans	121	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_camera	132	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_cloudView	167	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_delayUnlockCloudId	175	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_delayUnlockCloudId	187	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_delayUnlockCloudId	223	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_delayUpgradeFunc	226	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_itemTransformLayerModelViewMap	338	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_promptScheduler	375	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_promptScheduler	395	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_prompt	400	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_prompt	408	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_iPromptLockCount	422	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_iPromptLockCount	424	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_promptScheduler	455	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_prompt	459	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_selectedBoardPosition	503	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_selectedBoardPosition	565	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_selectedBoardPosition	631	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_selectedBoardPosition	667	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_selectedBoardPosition	721	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_hasDissolveItem	781	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_sweepingItem	812	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_delayUnlockCloudId	839	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_delayUpgradeFunc	840	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_sweepingItem	1087	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_lastTouchedItem	1109	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_selectedBoardPosition	1110	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_moreThanOnceTap	1111	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_selectExtraPos	1118	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_lastTouchedItem	1132	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_moreThanOnceTap	1141	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_dragging	1142	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_lastTouchedItem	1143	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_lastTouchedItem	1150	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_moreThanOnceTap	1151	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_selectExtraPos	1152	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_selectExtraItem	1157	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_lastTouchedItem	1162	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_dragging	1178	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_selectedBoardPosition	1279	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_selectedBoardPosition	1281	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_lastTouchedItem	1286	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_moreThanOnceTap	1328	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_dragging	1329	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_lastTouchedItem	1330	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_swallowPos	1353	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_swallowPos	1355	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BaseUIBoardView	m_bTileInversed	1671	code/Lua/decompiled/Board/View/BaseUIBoardView.lua	assignment observed; dynamic field
Board.View.BoardCacheRoot	m_boardView	9	code/Lua/decompiled/Board/View/BoardCacheRoot.lua	assignment observed; dynamic field
Board.View.BoardCacheRoot	m_hideAni	18	code/Lua/decompiled/Board/View/BoardCacheRoot.lua	assignment observed; dynamic field
Board.View.BoardCacheRoot	m_bShowCacheItemFirst	50	code/Lua/decompiled/Board/View/BoardCacheRoot.lua	assignment observed; dynamic field
Board.View.BoardCacheRoot	m_displayItemType	62	code/Lua/decompiled/Board/View/BoardCacheRoot.lua	assignment observed; dynamic field
Board.View.BoardCacheRoot	m_displayItemType	74	code/Lua/decompiled/Board/View/BoardCacheRoot.lua	assignment observed; dynamic field
Board.View.BoardCacheRoot	m_displayItemType	79	code/Lua/decompiled/Board/View/BoardCacheRoot.lua	assignment observed; dynamic field
Board.View.BoardCacheRoot	m_displayItemType	85	code/Lua/decompiled/Board/View/BoardCacheRoot.lua	assignment observed; dynamic field
Board.View.BoardCacheRoot	m_hideAni	120	code/Lua/decompiled/Board/View/BoardCacheRoot.lua	assignment observed; dynamic field
Board.View.BoardCacheRoot	m_iconSequence	124	code/Lua/decompiled/Board/View/BoardCacheRoot.lua	assignment observed; dynamic field
Board.View.BoardCacheRoot	m_iconSequence	128	code/Lua/decompiled/Board/View/BoardCacheRoot.lua	assignment observed; dynamic field
Board.View.BoardCacheRoot	m_arrowSequence	132	code/Lua/decompiled/Board/View/BoardCacheRoot.lua	assignment observed; dynamic field
Board.View.BoardCacheRoot	m_arrowSequence	133	code/Lua/decompiled/Board/View/BoardCacheRoot.lua	assignment observed; dynamic field
Board.View.BoardCacheRoot	m_iconSequence	142	code/Lua/decompiled/Board/View/BoardCacheRoot.lua	assignment observed; dynamic field
Board.View.BoardCacheRoot	m_arrowSequence	146	code/Lua/decompiled/Board/View/BoardCacheRoot.lua	assignment observed; dynamic field
Board.View.BoardCacheRoot	m_hideAni	167	code/Lua/decompiled/Board/View/BoardCacheRoot.lua	assignment observed; dynamic field
Board.View.BoardCacheRoot	m_hideAni	169	code/Lua/decompiled/Board/View/BoardCacheRoot.lua	assignment observed; dynamic field
Board.View.BoardPrompt	m_type	36	code/Lua/decompiled/Board/View/BoardPrompt.lua	assignment observed; dynamic field
Board.View.BoardPrompt	m_itemModels	78	code/Lua/decompiled/Board/View/BoardPrompt.lua	assignment observed; dynamic field
Board.View.BoardPrompt	m_itemModels	79	code/Lua/decompiled/Board/View/BoardPrompt.lua	assignment observed; dynamic field
Board.View.BoardPrompt	m_mapPromptItemModels	84	code/Lua/decompiled/Board/View/BoardPrompt.lua	assignment observed; dynamic field
Board.View.BoardPrompt	m_mapPromptItemModels	118	code/Lua/decompiled/Board/View/BoardPrompt.lua	assignment observed; dynamic field
Board.View.BoardPrompt	m_itemModels	297	code/Lua/decompiled/Board/View/BoardPrompt.lua	assignment observed; dynamic field
Board.View.BoardPrompt	m_itemModel	302	code/Lua/decompiled/Board/View/BoardPrompt.lua	assignment observed; dynamic field
Board.View.BoardPrompt	m_bGoldCollect	344	code/Lua/decompiled/Board/View/BoardPrompt.lua	assignment observed; dynamic field
Board.View.BoardPrompt	m_itemModels	356	code/Lua/decompiled/Board/View/BoardPrompt.lua	assignment observed; dynamic field
Board.View.BoardPrompt	m_itemModel	373	code/Lua/decompiled/Board/View/BoardPrompt.lua	assignment observed; dynamic field
Board.View.BoardPrompt	m_itemModels	407	code/Lua/decompiled/Board/View/BoardPrompt.lua	assignment observed; dynamic field
Board.View.BoardPrompt	m_itemModel	422	code/Lua/decompiled/Board/View/BoardPrompt.lua	assignment observed; dynamic field
