caller_rva,caller_type,caller_signature,caller_native_file,ghidra_call_target,callee_rva,callee_name_candidates,callee_alias_count,callee_selected_type,callee_selected_signature,callee_native_status,call_occurrences_in_pseudocode
0x322AF84,SummerWatermelonMergeBoard2,"public override void OnUseItem(int index, int id) { }",code/Ghidra_native_pseudocode/322af84.c,0x323CDE4,0x322CDE4,Activity.SummerWatermelon_34.SummerWatermelonModel$$get_SummerWatermelonConfig,1,SummerWatermelonModel,public SummerWatermelonThirtyFourConfig get_SummerWatermelonConfig() { },decompiled_rebased_without_autoanalysis,1
0x322AF84,SummerWatermelonMergeBoard2,"public override void OnUseItem(int index, int id) { }",code/Ghidra_native_pseudocode/322af84.c,0x323E1F0,0x322E1F0,Activity.SummerWatermelon_34.SummerWatermelonModel$$get_UnCollectRewards,1,SummerWatermelonModel,"public StorageDictionary<int, int> get_UnCollectRewards() { }",decompiled_rebased_without_autoanalysis,4
0x322B088,SummerWatermelonMergeBoard2,"public TableMergeItem <>iFixBaseProxy_MergeToProductActivity(int P0, TableMergeItem P1, TableMergeItem P2) { }",code/Ghidra_native_pseudocode/322b088.c,0x2BFBE7C,0x2BEBE7C,MergeBoard$$MergeToProductActivity,1,MergeBoard,"public virtual TableMergeItem MergeToProductActivity(int index, TableMergeItem newConfig, TableMergeItem oldConfig) { }",decompiled_rebased_without_autoanalysis,1
0x322B0A4,SummerWatermelonMergeBoard2,"public void <>iFixBaseProxy_OnNewItem(int P0, int P1, int P2, int P3, RefreshItemSource P4) { }",code/Ghidra_native_pseudocode/322b0a4.c,0x2BF15AC,0x2BE15AC,MergeBoard$$OnNewItem,1,MergeBoard,"public virtual void OnNewItem(int index, int oldIndex, int id, int oldId, RefreshItemSource source) { }",decompiled_rebased_without_autoanalysis,1
0x322B134,SummerWatermelonMergeBoard3,"public override TableMergeItem MergeToProductActivity(int index, TableMergeItem newConfig, TableMergeItem oldConfig) { }",code/Ghidra_native_pseudocode/322b134.c,0x2BD2CF0,0x2BC2CF0,MergeManager$$SetNewBoardItem,1,MergeManager,"public void SetNewBoardItem(int index, int id, int state, RefreshItemSource source, MergeBoardEnum boardId, int oldIndex = -1, bool isDispatchEvent = True, int oldId = -1, int existTime = 0) { }",decompiled_rebased_without_autoanalysis,1
0x322B134,SummerWatermelonMergeBoard3,"public override TableMergeItem MergeToProductActivity(int index, TableMergeItem newConfig, TableMergeItem oldConfig) { }",code/Ghidra_native_pseudocode/322b134.c,0x2BDD790,0x2BCD790,MergeManager$$FindEmptyGrid,1,MergeManager,"public int FindEmptyGrid(int index, MergeBoardEnum boardId, bool ignoreSelf = False) { }",decompiled_rebased_without_autoanalysis,1
0x322B134,SummerWatermelonMergeBoard3,"public override TableMergeItem MergeToProductActivity(int index, TableMergeItem newConfig, TableMergeItem oldConfig) { }",code/Ghidra_native_pseudocode/322b134.c,0x2E651CC,0x2E551CC,Gameplay.UserData$$IsResource,1,UserData,public bool IsResource(int resourceId) { },decompiled_rebased_without_autoanalysis,1
0x322B624,SummerWatermelonMergeBoard3,"public override void OnNewItem(int index, int oldIndex, int id, int oldId, RefreshItemSource source) { }",code/Ghidra_native_pseudocode/322b624.c,0x2BED744,0x2BDD744,MergeBoard$$IndexToPosition,1,MergeBoard,public Vector3 IndexToPosition(int index) { },decompiled_rebased_without_autoanalysis,1
0x322B78C,SummerWatermelonMergeBoard3,"public override void OnUseItem(int index, int id) { }",code/Ghidra_native_pseudocode/322b78c.c,0x29A6FA8,0x2996FA8,GameConfigManager$$GetItemConfig,1,GameConfigManager,public TableMergeItem GetItemConfig(int id) { },decompiled_rebased_without_autoanalysis,1
0x322B78C,SummerWatermelonMergeBoard3,"public override void OnUseItem(int index, int id) { }",code/Ghidra_native_pseudocode/322b78c.c,0x2BF1544,0x2BE1544,MergeBoard$$OnUseItem,1,MergeBoard,"public virtual void OnUseItem(int index, int id) { }",decompiled_rebased_without_autoanalysis,1
0x322B78C,SummerWatermelonMergeBoard3,"public override void OnUseItem(int index, int id) { }",code/Ghidra_native_pseudocode/322b78c.c,0x323CDE4,0x322CDE4,Activity.SummerWatermelon_34.SummerWatermelonModel$$get_SummerWatermelonConfig,1,SummerWatermelonModel,public SummerWatermelonThirtyFourConfig get_SummerWatermelonConfig() { },decompiled_rebased_without_autoanalysis,1
0x322B78C,SummerWatermelonMergeBoard3,"public override void OnUseItem(int index, int id) { }",code/Ghidra_native_pseudocode/322b78c.c,0x323E1F0,0x322E1F0,Activity.SummerWatermelon_34.SummerWatermelonModel$$get_UnCollectRewards,1,SummerWatermelonModel,"public StorageDictionary<int, int> get_UnCollectRewards() { }",decompiled_rebased_without_autoanalysis,4
0x322B890,SummerWatermelonMergeBoard3,"public TableMergeItem <>iFixBaseProxy_MergeToProductActivity(int P0, TableMergeItem P1, TableMergeItem P2) { }",code/Ghidra_native_pseudocode/322b890.c,0x2BFBE7C,0x2BEBE7C,MergeBoard$$MergeToProductActivity,1,MergeBoard,"public virtual TableMergeItem MergeToProductActivity(int index, TableMergeItem newConfig, TableMergeItem oldConfig) { }",decompiled_rebased_without_autoanalysis,1
0x322B8AC,SummerWatermelonMergeBoard3,"public void <>iFixBaseProxy_OnNewItem(int P0, int P1, int P2, int P3, RefreshItemSource P4) { }",code/Ghidra_native_pseudocode/322b8ac.c,0x2BF15AC,0x2BE15AC,MergeBoard$$OnNewItem,1,MergeBoard,"public virtual void OnNewItem(int index, int oldIndex, int id, int oldId, RefreshItemSource source) { }",decompiled_rebased_without_autoanalysis,1
0x322B93C,SummerWatermelonMergeBoard4,"public override TableMergeItem MergeToProductActivity(int index, TableMergeItem newConfig, TableMergeItem oldConfig) { }",code/Ghidra_native_pseudocode/322b93c.c,0x2BD2CF0,0x2BC2CF0,MergeManager$$SetNewBoardItem,1,MergeManager,"public void SetNewBoardItem(int index, int id, int state, RefreshItemSource source, MergeBoardEnum boardId, int oldIndex = -1, bool isDispatchEvent = True, int oldId = -1, int existTime = 0) { }",decompiled_rebased_without_autoanalysis,1
0x322B93C,SummerWatermelonMergeBoard4,"public override TableMergeItem MergeToProductActivity(int index, TableMergeItem newConfig, TableMergeItem oldConfig) { }",code/Ghidra_native_pseudocode/322b93c.c,0x2BDD790,0x2BCD790,MergeManager$$FindEmptyGrid,1,MergeManager,"public int FindEmptyGrid(int index, MergeBoardEnum boardId, bool ignoreSelf = False) { }",decompiled_rebased_without_autoanalysis,1
0x322B93C,SummerWatermelonMergeBoard4,"public override TableMergeItem MergeToProductActivity(int index, TableMergeItem newConfig, TableMergeItem oldConfig) { }",code/Ghidra_native_pseudocode/322b93c.c,0x2E651CC,0x2E551CC,Gameplay.UserData$$IsResource,1,UserData,public bool IsResource(int resourceId) { },decompiled_rebased_without_autoanalysis,1
0x322BE2C,SummerWatermelonMergeBoard4,"public override void OnNewItem(int index, int oldIndex, int id, int oldId, RefreshItemSource source) { }",code/Ghidra_native_pseudocode/322be2c.c,0x2BED744,0x2BDD744,MergeBoard$$IndexToPosition,1,MergeBoard,public Vector3 IndexToPosition(int index) { },decompiled_rebased_without_autoanalysis,1
0x322BF94,SummerWatermelonMergeBoard4,"public override void OnUseItem(int index, int id) { }",code/Ghidra_native_pseudocode/322bf94.c,0x29A6FA8,0x2996FA8,GameConfigManager$$GetItemConfig,1,GameConfigManager,public TableMergeItem GetItemConfig(int id) { },decompiled_rebased_without_autoanalysis,1
0x322BF94,SummerWatermelonMergeBoard4,"public override void OnUseItem(int index, int id) { }",code/Ghidra_native_pseudocode/322bf94.c,0x2BF1544,0x2BE1544,MergeBoard$$OnUseItem,1,MergeBoard,"public virtual void OnUseItem(int index, int id) { }",decompiled_rebased_without_autoanalysis,1
0x322BF94,SummerWatermelonMergeBoard4,"public override void OnUseItem(int index, int id) { }",code/Ghidra_native_pseudocode/322bf94.c,0x323CDE4,0x322CDE4,Activity.SummerWatermelon_34.SummerWatermelonModel$$get_SummerWatermelonConfig,1,SummerWatermelonModel,public SummerWatermelonThirtyFourConfig get_SummerWatermelonConfig() { },decompiled_rebased_without_autoanalysis,1
0x322BF94,SummerWatermelonMergeBoard4,"public override void OnUseItem(int index, int id) { }",code/Ghidra_native_pseudocode/322bf94.c,0x323E1F0,0x322E1F0,Activity.SummerWatermelon_34.SummerWatermelonModel$$get_UnCollectRewards,1,SummerWatermelonModel,"public StorageDictionary<int, int> get_UnCollectRewards() { }",decompiled_rebased_without_autoanalysis,4
0x322C098,SummerWatermelonMergeBoard4,"public TableMergeItem <>iFixBaseProxy_MergeToProductActivity(int P0, TableMergeItem P1, TableMergeItem P2) { }",code/Ghidra_native_pseudocode/322c098.c,0x2BFBE7C,0x2BEBE7C,MergeBoard$$MergeToProductActivity,1,MergeBoard,"public virtual TableMergeItem MergeToProductActivity(int index, TableMergeItem newConfig, TableMergeItem oldConfig) { }",decompiled_rebased_without_autoanalysis,1
0x322C0B4,SummerWatermelonMergeBoard4,"public void <>iFixBaseProxy_OnNewItem(int P0, int P1, int P2, int P3, RefreshItemSource P4) { }",code/Ghidra_native_pseudocode/322c0b4.c,0x2BF15AC,0x2BE15AC,MergeBoard$$OnNewItem,1,MergeBoard,"public virtual void OnNewItem(int index, int oldIndex, int id, int oldId, RefreshItemSource source) { }",decompiled_rebased_without_autoanalysis,1
0x322C5D0,SummerWatermelonModel,public StorageSummerWatermelonFifteen get_StorageSummerWatermelon() { },code/Ghidra_native_pseudocode/322c5d0.c,0x26CED30,0x26BED30,DragonU3DSDK.Storage.StorageSummerWatermelonFifteen$$set_StartActivityTime,1,StorageSummerWatermelonFifteen,public void set_StartActivityTime(long value) { },decompiled_rebased_without_autoanalysis,1
0x322C5D0,SummerWatermelonModel,public StorageSummerWatermelonFifteen get_StorageSummerWatermelon() { },code/Ghidra_native_pseudocode/322c5d0.c,0x26CEE00,0x26BEE00,DragonU3DSDK.Storage.StorageSummerWatermelonFifteen$$set_ActivityEndTime,1,StorageSummerWatermelonFifteen,public void set_ActivityEndTime(long value) { },decompiled_rebased_without_autoanalysis,1
0x322C5D0,SummerWatermelonModel,public StorageSummerWatermelonFifteen get_StorageSummerWatermelon() { },code/Ghidra_native_pseudocode/322c5d0.c,0x26CF428,0x26BF428,DragonU3DSDK.Storage.StorageSummerWatermelonFifteen$$set_IsABTest,1,StorageSummerWatermelonFifteen,public void set_IsABTest(bool value) { },decompiled_rebased_without_autoanalysis,1
0x322C5D0,SummerWatermelonModel,public StorageSummerWatermelonFifteen get_StorageSummerWatermelon() { },code/Ghidra_native_pseudocode/322c5d0.c,0x26CF7F8,0x26BF7F8,DragonU3DSDK.Storage.StorageSummerWatermelonFifteen$$.ctor,1,StorageSummerWatermelonFifteen,public void .ctor() { },decompiled_rebased_without_autoanalysis,1
0x322C5D0,SummerWatermelonModel,public StorageSummerWatermelonFifteen get_StorageSummerWatermelon() { },code/Ghidra_native_pseudocode/322c5d0.c,0x323CD7C,0x322CD7C,Activity.SummerWatermelon_34.SummerWatermelonModel$$ResetIllustrated,1,SummerWatermelonModel,public void ResetIllustrated() { },decompiled_rebased_without_autoanalysis,1
0x322C5D0,SummerWatermelonModel,public StorageSummerWatermelonFifteen get_StorageSummerWatermelon() { },code/Ghidra_native_pseudocode/322c5d0.c,0x323CDE4,0x322CDE4,Activity.SummerWatermelon_34.SummerWatermelonModel$$get_SummerWatermelonConfig,1,SummerWatermelonModel,public SummerWatermelonThirtyFourConfig get_SummerWatermelonConfig() { },decompiled_rebased_without_autoanalysis,4
0x322C5D0,SummerWatermelonModel,public StorageSummerWatermelonFifteen get_StorageSummerWatermelon() { },code/Ghidra_native_pseudocode/322c5d0.c,0x323CF1C,0x322CF1C,Activity.SummerWatermelon_34.SummerWatermelonModel$$GetMergeItemConfig,1,SummerWatermelonModel,public TableMergeItem GetMergeItemConfig(int level) { },decompiled_rebased_without_autoanalysis,1
0x322C5D0,SummerWatermelonModel,public StorageSummerWatermelonFifteen get_StorageSummerWatermelon() { },code/Ghidra_native_pseudocode/322c5d0.c,0x323CFD8,0x322CFD8,Activity.SummerWatermelon_34.SummerWatermelonModel$$AddBattlePassConfig,1,SummerWatermelonModel,private void AddBattlePassConfig() { },decompiled_rebased_without_autoanalysis,1
0x322CD7C,SummerWatermelonModel,public void ResetIllustrated() { },code/Ghidra_native_pseudocode/322cd7c.c,0x29B1058,0x29A1058,GameConfigManager$$GetMergeInLineItems,1,GameConfigManager,public List<TableMergeItem> GetMergeInLineItems(int inLine) { },decompiled_rebased_without_autoanalysis,1
0x322CD7C,SummerWatermelonModel,public void ResetIllustrated() { },code/Ghidra_native_pseudocode/322cd7c.c,0x2BE1608,0x2BD1608,MergeManager$$RemoveUnLockMergeItem,1,MergeManager,public void RemoveUnLockMergeItem(int id) { },decompiled_rebased_without_autoanalysis,1
0x322CD7C,SummerWatermelonModel,public void ResetIllustrated() { },code/Ghidra_native_pseudocode/322cd7c.c,0x32459E0,0x32359E0,Activity.SummerWatermelon_34.SummerWatermelonModel$$GetLineId,1,SummerWatermelonModel,public int GetLineId(bool isMainLine) { },decompiled_rebased_without_autoanalysis,1
0x322CF1C,SummerWatermelonModel,public TableMergeItem GetMergeItemConfig(int level) { },code/Ghidra_native_pseudocode/322cf1c.c,0x323DE74,0x322DE74,Activity.SummerWatermelon_34.SummerWatermelonModel$$get_MergeItemDictionary,1,SummerWatermelonModel,"public Dictionary<int, TableMergeItem> get_MergeItemDictionary() { }",decompiled_rebased_without_autoanalysis,1
0x322DE74,SummerWatermelonModel,"public Dictionary<int, TableMergeItem> get_MergeItemDictionary() { }",code/Ghidra_native_pseudocode/322de74.c,0x29B1058,0x29A1058,GameConfigManager$$GetMergeInLineItems,1,GameConfigManager,public List<TableMergeItem> GetMergeInLineItems(int inLine) { },decompiled_rebased_without_autoanalysis,1
0x322E330,SummerWatermelonModel,public int get_CurDay() { },code/Ghidra_native_pseudocode/322e330.c,0x323E398,0x322E398,Activity.SummerWatermelon_34.SummerWatermelonModel$$get_CurTime,1,SummerWatermelonModel,public ulong get_CurTime() { },decompiled_rebased_without_autoanalysis,1
0x322E478,SummerWatermelonModel,"public void TryProductWaterMellon(StorageOrderItem orderItem, BaseOrderArea orderArea) { }",code/Ghidra_native_pseudocode/322e478.c,0x323E954,0x322E954,Activity.SummerWatermelon_34.SummerWatermelonModel$$GetOrderRewardCardId,1,SummerWatermelonModel,"public ValueTuple<int, int> GetOrderRewardCardId(StorageOrderItem storageOrderItem) { }",decompiled_rebased_without_autoanalysis,1
0x322E478,SummerWatermelonModel,"public void TryProductWaterMellon(StorageOrderItem orderItem, BaseOrderArea orderArea) { }",code/Ghidra_native_pseudocode/322e478.c,0x323ED34,0x322ED34,Activity.SummerWatermelon_34.SummerWatermelonModel$$FlyWatermelon,1,SummerWatermelonModel,"private static void FlyWatermelon(int itemId, Vector2 srcPos, Transform starTransform, float time, bool showEffect, Action action) { }",decompiled_rebased_without_autoanalysis,1
0x322ED34,SummerWatermelonModel,"private static void FlyWatermelon(int itemId, Vector2 srcPos, Transform starTransform, float time, bool showEffect, Action action) { }",code/Ghidra_native_pseudocode/322ed34.c,0x29A6FA8,0x2996FA8,GameConfigManager$$GetItemConfig,1,GameConfigManager,public TableMergeItem GetItemConfig(int id) { },decompiled_rebased_without_autoanalysis,1
0x322ED34,SummerWatermelonModel,"private static void FlyWatermelon(int itemId, Vector2 srcPos, Transform starTransform, float time, bool showEffect, Action action) { }",code/Ghidra_native_pseudocode/322ed34.c,0x2C488F4,0x2C388F4,MergeConfigManager$$get_mergeIcon,1,MergeConfigManager,public SpriteAtlas get_mergeIcon() { },decompiled_rebased_without_autoanalysis,1
0x322ED34,SummerWatermelonModel,"private static void FlyWatermelon(int itemId, Vector2 srcPos, Transform starTransform, float time, bool showEffect, Action action) { }",code/Ghidra_native_pseudocode/322ed34.c,0x323F274,0x322F274,Activity.SummerWatermelon_34.SummerWatermelonModel$$get_FlyItemObj,1,SummerWatermelonModel,public static GameObject get_FlyItemObj() { },decompiled_rebased_without_autoanalysis,5
0x322F4C4,SummerWatermelonModel,"public override void InitFromServerData(string activityId, string activityType, ulong startTime, ulong endTime, ulong rewardEndTime, bool manualEnd, string configJson, string activitySubType) { }",code/Ghidra_native_pseudocode/322f4c4.c,0x323F998,0x322F998,Activity.SummerWatermelon_34.SummerWatermelonModel$$RemoveUselessStorage,1,SummerWatermelonModel,public void RemoveUselessStorage() { },decompiled_rebased_without_autoanalysis,1
0x3230514,SummerWatermelonModel,protected override void InitServerDataFinish() { },code/Ghidra_native_pseudocode/3230514.c,0x26CED30,0x26BED30,DragonU3DSDK.Storage.StorageSummerWatermelonFifteen$$set_StartActivityTime,1,StorageSummerWatermelonFifteen,public void set_StartActivityTime(long value) { },decompiled_rebased_without_autoanalysis,1
0x3230514,SummerWatermelonModel,protected override void InitServerDataFinish() { },code/Ghidra_native_pseudocode/3230514.c,0x26CEE00,0x26BEE00,DragonU3DSDK.Storage.StorageSummerWatermelonFifteen$$set_ActivityEndTime,1,StorageSummerWatermelonFifteen,public void set_ActivityEndTime(long value) { },decompiled_rebased_without_autoanalysis,1
0x3230924,SummerWatermelonModel,public static bool CanShowStartView() { },code/Ghidra_native_pseudocode/3230924.c,0x26CEBA0,0x26BEBA0,DragonU3DSDK.Storage.StorageSummerWatermelonFifteen$$set_IsStart,1,StorageSummerWatermelonFifteen,public void set_IsStart(bool value) { },decompiled_rebased_without_autoanalysis,1
0x3230F38,SummerWatermelonModel,public void EndActivity() { },code/Ghidra_native_pseudocode/3230f38.c,0x26CF058,0x26BF058,DragonU3DSDK.Storage.StorageSummerWatermelonFifteen$$set_IsShowEnd,1,StorageSummerWatermelonFifteen,public void set_IsShowEnd(bool value) { },decompiled_rebased_without_autoanalysis,2
0x3230F38,SummerWatermelonModel,public void EndActivity() { },code/Ghidra_native_pseudocode/3230f38.c,0x3241924,0x3231924,Activity.SummerWatermelon_34.SummerWatermelonModel$$IsActivityStorageEnd,1,SummerWatermelonModel,private static bool IsActivityStorageEnd(StorageSummerWatermelonFifteen storage) { },decompiled_rebased_without_autoanalysis,2
0x3230F38,SummerWatermelonModel,public void EndActivity() { },code/Ghidra_native_pseudocode/3230f38.c,0x3241DF0,0x3231DF0,Activity.SummerWatermelon_34.SummerWatermelonModel$$GetAllUnCollectRewards,1,SummerWatermelonModel,public static List<ResData> GetAllUnCollectRewards() { },decompiled_rebased_without_autoanalysis,1
0x3230FDC,SummerWatermelonModel,public bool CanShowUnCollectRewardsUI() { },code/Ghidra_native_pseudocode/3230fdc.c,0x26CF058,0x26BF058,DragonU3DSDK.Storage.StorageSummerWatermelonFifteen$$set_IsShowEnd,1,StorageSummerWatermelonFifteen,public void set_IsShowEnd(bool value) { },decompiled_rebased_without_autoanalysis,2
0x3230FDC,SummerWatermelonModel,public bool CanShowUnCollectRewardsUI() { },code/Ghidra_native_pseudocode/3230fdc.c,0x3241924,0x3231924,Activity.SummerWatermelon_34.SummerWatermelonModel$$IsActivityStorageEnd,1,SummerWatermelonModel,private static bool IsActivityStorageEnd(StorageSummerWatermelonFifteen storage) { },decompiled_rebased_without_autoanalysis,2
0x3230FDC,SummerWatermelonModel,public bool CanShowUnCollectRewardsUI() { },code/Ghidra_native_pseudocode/3230fdc.c,0x3241DF0,0x3231DF0,Activity.SummerWatermelon_34.SummerWatermelonModel$$GetAllUnCollectRewards,1,SummerWatermelonModel,public static List<ResData> GetAllUnCollectRewards() { },decompiled_rebased_without_autoanalysis,1
