source_file,namespace,type,typedef_index,managed_signature,rva,native_entry,native_status,native_quality_flags,native_file,native_asm_file,native_asm_interval_end,native_asm_interval_capped,native_flow_override,native_flow_override_instruction_rva,native_flow_override_target_rva,native_recovery_note,dumper_block
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonMergeBoard_Big.cs,Activity.SummerWatermelon_5,SummerWatermelonMergeBoard_Big,5411,"public override void OnNewItem(int index, int oldIndex, int id, int oldId, RefreshItemSource source) { }",0x17F0C88,01800c88,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f0c88.c,,,,,,,,code/Il2CppDumper_type_signatures/05411.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonMergeBoard_Big.cs,Activity.SummerWatermelon_5,SummerWatermelonMergeBoard_Big,5411,"public override void OnUseItem(int index, int id) { }",0x17F0D9C,01800d9c,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f0d9c.c,,,,,,,,code/Il2CppDumper_type_signatures/05411.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonMergeBoard_Big.cs,Activity.SummerWatermelon_5,SummerWatermelonMergeBoard_Big,5411,public void .ctor() { },0x17F0E90,01800e90,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f0e90.c,,,,,,,,code/Il2CppDumper_type_signatures/05411.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonMergeBoard_Big.cs,Activity.SummerWatermelon_5,SummerWatermelonMergeBoard_Big,5411,public void <>iFixBaseProxy_InitBoardId() { },0x17F0E98,01800e98,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/17f0e98.c,,,,,,,,code/Il2CppDumper_type_signatures/05411.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonMergeBoard_Big.cs,Activity.SummerWatermelon_5,SummerWatermelonMergeBoard_Big,5411,"public TableMergeItem <>iFixBaseProxy_MergeToProductActivity(int P0, TableMergeItem P1, TableMergeItem P2) { }",0x17F0EA0,01800ea0,decompiled_rebased_without_autoanalysis,,code/Ghidra_native_pseudocode/17f0ea0.c,,,,,,,,code/Il2CppDumper_type_signatures/05411.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonMergeBoard_Big.cs,Activity.SummerWatermelon_5,SummerWatermelonMergeBoard_Big,5411,"public void <>iFixBaseProxy_OnNewItem(int P0, int P1, int P2, int P3, RefreshItemSource P4) { }",0x17F0EBC,01800ebc,decompiled_rebased_without_autoanalysis,,code/Ghidra_native_pseudocode/17f0ebc.c,,,,,,,,code/Il2CppDumper_type_signatures/05411.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonMergeBoard_Big.cs,Activity.SummerWatermelon_5,SummerWatermelonMergeBoard_Big,5411,"public void <>iFixBaseProxy_OnUseItem(int P0, int P1) { }",0x17F0EE4,01800ee4,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/17f0ee4.c,,,,,,,,code/Il2CppDumper_type_signatures/05411.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,5412,private static void .cctor() { },0x1801150,01811150,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/1801150.c,,,,,,,,code/Il2CppDumper_type_signatures/05412.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,5412,public void .ctor() { },0x18011C4,018111c4,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/18011c4.c,,,,,,,,code/Il2CppDumper_type_signatures/05412.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,5412,internal bool <GiftBagSendOneGetReward>b__155_0(SummerWatermelonFivePackageConfig x) { },0x18011CC,018111cc,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/18011cc.c,,,,,,,,code/Il2CppDumper_type_signatures/05412.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,5412,internal void <AddNewGiftsRewards>b__169_0() { },0x18011F4,018111f4,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/18011f4.c,,,,,,,,code/Il2CppDumper_type_signatures/05412.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass138_0,5413,public void .ctor() { },0x1801390,01811390,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/1801390.c,,,,,,,,code/Il2CppDumper_type_signatures/05413.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass138_0,5413,internal bool <GetFrontRewardConfig>b__0(BattlePassFive a) { },0x1801398,01811398,decompiled_rebased_without_autoanalysis,,code/Ghidra_native_pseudocode/1801398.c,,,,,,,,code/Il2CppDumper_type_signatures/05413.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass154_0,5414,public void .ctor() { },0x18013D8,018113d8,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/18013d8.c,,,,,,,,code/Il2CppDumper_type_signatures/05414.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass154_0,5414,internal void <PurchasePackageSuccess>b__0() { },0x18013E0,018113e0,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/18013e0.c,,,,,,,,code/Il2CppDumper_type_signatures/05414.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass154_1,5415,public void .ctor() { },0x180166C,0181166c,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/180166c.c,,,,,,,,code/Il2CppDumper_type_signatures/05415.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass154_1,5415,internal bool <PurchasePackageSuccess>b__1(SummerWatermelonFivePackageReward x) { },0x1801674,01811674,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/1801674.c,,,,,,,,code/Il2CppDumper_type_signatures/05415.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass155_0,5416,public void .ctor() { },0x180170C,0181170c,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/180170c.c,,,,,,,,code/Il2CppDumper_type_signatures/05416.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass155_0,5416,internal void <GiftBagSendOneGetReward>b__1() { },0x1801714,01811714,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/1801714.c,,,,,,,,code/Il2CppDumper_type_signatures/05416.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass53_0,5417,public void .ctor() { },0x1801940,01811940,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/1801940.c,,,,,,,,code/Il2CppDumper_type_signatures/05417.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass53_1,5418,public void .ctor() { },0x1801948,01811948,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/1801948.c,,,,,,,,code/Il2CppDumper_type_signatures/05418.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass53_1,5418,internal void <TryProductWaterMellon>b__0() { },0x1801950,01811950,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/1801950.c,,,,,,,,code/Il2CppDumper_type_signatures/05418.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass57_0,5419,public void .ctor() { },0x1801A1C,01811a1c,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/1801a1c.c,,,,,,,,code/Il2CppDumper_type_signatures/05419.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass57_0,5419,internal void <FlyWatermelon>b__0() { },0x1801A24,01811a24,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/1801a24.c,,,,,,,,code/Il2CppDumper_type_signatures/05419.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass96_0,5420,public void .ctor() { },0x1801B8C,01811b8c,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/1801b8c.c,,,,,,,,code/Il2CppDumper_type_signatures/05420.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass96_0,5420,internal void <OnNewItem>b__0() { },0x1801B94,01811b94,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/1801b94.c,,,,,,,,code/Il2CppDumper_type_signatures/05420.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass97_0,5421,public void .ctor() { },0x1801BC0,01811bc0,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/1801bc0.c,,,,,,,,code/Il2CppDumper_type_signatures/05421.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass97_0,5421,internal void <GetFirstTimeReward>b__0() { },0x1801BC8,01811bc8,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/1801bc8.c,,,,,,,,code/Il2CppDumper_type_signatures/05421.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__96,5422,private void MoveNext() { },0x1801F5C,01811f5c,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/1801f5c.c,,,,,,,,code/Il2CppDumper_type_signatures/05422.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__96,5422,private void SetStateMachine(IAsyncStateMachine stateMachine) { },0x1803554,01813554,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/1803554.c,,,,,,,,code/Il2CppDumper_type_signatures/05422.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,public List<SummerWatermelonFivePackageConfig> get_PackageConfig() { },0x17F0EEC,01800eec,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unassigned_register;unknown_native_type,code/Ghidra_native_pseudocode/17f0eec.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,public List<SummerWatermelonFiveProductAttenuationConfig> get_ProductAttenuationConfig() { },0x17F0FE8,01800fe8,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unassigned_register;unknown_native_type,code/Ghidra_native_pseudocode/17f0fe8.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,public float GetProductAttenuationConfig(int dayProductCount) { },0x17F10E4,018010e4,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f10e4.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,public static SummerWatermelonModel get_Instance() { },0x17EAFF8,017faff8,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17eaff8.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,public override string get_Guid() { },0x17F1290,01801290,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f1290.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,private static void InitAuto() { },0x17F1320,01801320,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f1320.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,public StorageSummerWatermelonTwo get_StorageSummerWatermelon() { },0x17F13D8,018013d8,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f13d8.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,private void AddBattlePassConfig() { },0x17F1DE0,01801de0,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f1de0.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,public bool IsABTest() { },0x17F21F8,018021f8,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/17f21f8.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,public SummerWatermelonFiveConfig get_SummerWatermelonConfig() { },0x17F1BEC,01801bec,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f1bec.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,"public Dictionary<int, SummerWatermelonFiveProductConfig> get_SummerWatermelonProductConfig() { }",0x17F224C,0180224c,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f224c.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,"public Dictionary<int, SummerWatermelonFiveFirstTimeRewardConfig> get_SummerWatermelonFirstTimeRewardConfig() { }",0x17F255C,0180255c,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f255c.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,"public Dictionary<int, SummerWatermelonFiveMergeRewardConfig> get_SummerWatermelonMergeRewardConfig() { }",0x17F286C,0180286c,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f286c.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,public TableMergeLine get_MergeLineConfig() { },0x17F2B7C,01802b7c,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f2b7c.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,"public Dictionary<int, TableMergeItem> get_MergeItemDictionary() { }",0x17F2C7C,01802c7c,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f2c7c.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,public TableMergeItem GetMergeItemConfig(int level) { },0x17F1D24,01801d24,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f1d24.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,public StorageList<int> get_UnSetItems() { },0x17F2F8C,01802f8c,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f2f8c.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,public StorageList<int> get_UnSetRewards() { },0x17F00DC,018000dc,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f00dc.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,"public StorageDictionary<int, int> get_UnCollectRewards() { }",0x17F2FF8,01802ff8,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f2ff8.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,public bool get_IsStart() { },0x17EB348,017fb348,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/17eb348.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,public bool IsOpened(bool hasLog = False) { },0x17F3064,01803064,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f3064.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,public int get_CurDay() { },0x17F3138,01803138,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/17f3138.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,public ulong get_CurTime() { },0x17F31A0,018031a0,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f31a0.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,"public void TryProductWaterMellon(StorageOrderItem orderItem, BaseOrderArea orderArea) { }",0x17F3280,01803280,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f3280.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,public static GameObject get_FlyItemObj() { },0x17F4070,01804070,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f4070.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,"private static void FlyWatermelon(int itemId, Vector2 srcPos, Transform starTransform, float time, bool showEffect, Action action) { }",0x17F3B30,01803b30,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f3b30.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,"public override void InitFromServerData(string activityId, string activityType, ulong startTime, ulong endTime, ulong rewardEndTime, bool manualEnd, string configJson, string activitySubType) { }",0x17F42B8,018042b8,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f42b8.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,public long GetLastActivityEndTime() { },0x17F4BE4,01804be4,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f4be4.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,public bool IsStorageEmpty() { },0x17F4F74,01804f74,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f4f74.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,public void ClearAllData() { },0x17F50D4,018050d4,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f50d4.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,protected override void InitServerDataFinish() { },0x17F52B8,018052b8,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f52b8.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,public void OpenMainPopup() { },0x17EB4CC,017fb4cc,pseudocode_partial_bad_instruction,bad_instruction;ghidra_warning_comment;halt_baddata;pcode_error;unassigned_register;unknown_native_type;unresolved_constructor,code/Ghidra_native_pseudocode/17eb4cc.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,public static UIPopupSummerWatermelonMainController get_MainView() { },0x17F0148,01800148,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f0148.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,public virtual string get_MainUIPath() { },0x17F54C4,018054c4,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f54c4.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,public virtual string get_StartUIPath() { },0x17F5570,01805570,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f5570.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,public virtual string get_NewLevelUIPath() { },0x17F561C,0180561c,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f561c.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,public static bool CanShowStartView() { },0x17F56C8,018056c8,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/17f56c8.c,,,,,,,,code/Il2CppDumper_type_signatures/05423.txt
