source_file,namespace,type,typedef_index,declaration_with_inheritance_and_interfaces,dumper_block
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass87_0,4291,private sealed class SummerWatermelonModel.<>c__DisplayClass87_0 // TypeDefIndex: 4291,code/Il2CppDumper_type_signatures/04291.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass88_0,4292,private sealed class SummerWatermelonModel.<>c__DisplayClass88_0 // TypeDefIndex: 4292,code/Il2CppDumper_type_signatures/04292.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,4293,private struct SummerWatermelonModel.<OnNewItem>d__87 : IAsyncStateMachine // TypeDefIndex: 4293,code/Il2CppDumper_type_signatures/04293.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_20/SummerWatermelonModel.cs,Activity.SummerWatermelon_20,SummerWatermelonModel,4294,public class SummerWatermelonModel : ActivityEntityBase // TypeDefIndex: 4294,code/Il2CppDumper_type_signatures/04294.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_12/SummerWatermelonMergeBoard1.cs,Activity.SummerWatermelon_12,SummerWatermelonMergeBoard1,4346,public class SummerWatermelonMergeBoard1 : MergeBoard // TypeDefIndex: 4346,code/Il2CppDumper_type_signatures/04346.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_12/SummerWatermelonMergeBoard2.cs,Activity.SummerWatermelon_12,SummerWatermelonMergeBoard2,4347,public class SummerWatermelonMergeBoard2 : MergeBoard // TypeDefIndex: 4347,code/Il2CppDumper_type_signatures/04347.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_12/SummerWatermelonMergeBoard3.cs,Activity.SummerWatermelon_12,SummerWatermelonMergeBoard3,4348,public class SummerWatermelonMergeBoard3 : MergeBoard // TypeDefIndex: 4348,code/Il2CppDumper_type_signatures/04348.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_12/SummerWatermelonMergeBoard4.cs,Activity.SummerWatermelon_12,SummerWatermelonMergeBoard4,4349,public class SummerWatermelonMergeBoard4 : MergeBoard // TypeDefIndex: 4349,code/Il2CppDumper_type_signatures/04349.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,4350,private sealed class SummerWatermelonModel.<>c // TypeDefIndex: 4350,code/Il2CppDumper_type_signatures/04350.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass138_0,4351,private sealed class SummerWatermelonModel.<>c__DisplayClass138_0 // TypeDefIndex: 4351,code/Il2CppDumper_type_signatures/04351.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass166_0,4352,private sealed class SummerWatermelonModel.<>c__DisplayClass166_0 // TypeDefIndex: 4352,code/Il2CppDumper_type_signatures/04352.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass166_1,4353,private sealed class SummerWatermelonModel.<>c__DisplayClass166_1 // TypeDefIndex: 4353,code/Il2CppDumper_type_signatures/04353.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass167_0,4354,private sealed class SummerWatermelonModel.<>c__DisplayClass167_0 // TypeDefIndex: 4354,code/Il2CppDumper_type_signatures/04354.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_0,4355,private sealed class SummerWatermelonModel.<>c__DisplayClass52_0 // TypeDefIndex: 4355,code/Il2CppDumper_type_signatures/04355.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_1,4356,private sealed class SummerWatermelonModel.<>c__DisplayClass52_1 // TypeDefIndex: 4356,code/Il2CppDumper_type_signatures/04356.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass56_0,4357,private sealed class SummerWatermelonModel.<>c__DisplayClass56_0 // TypeDefIndex: 4357,code/Il2CppDumper_type_signatures/04357.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass98_0,4358,private sealed class SummerWatermelonModel.<>c__DisplayClass98_0 // TypeDefIndex: 4358,code/Il2CppDumper_type_signatures/04358.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass99_0,4359,private sealed class SummerWatermelonModel.<>c__DisplayClass99_0 // TypeDefIndex: 4359,code/Il2CppDumper_type_signatures/04359.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,4360,private struct SummerWatermelonModel.<OnNewItem>d__98 : IAsyncStateMachine // TypeDefIndex: 4360,code/Il2CppDumper_type_signatures/04360.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_12/SummerWatermelonModel.cs,Activity.SummerWatermelon_12,SummerWatermelonModel,4361,public class SummerWatermelonModel : ActivityEntityBase // TypeDefIndex: 4361,code/Il2CppDumper_type_signatures/04361.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_3/SummerWatermelonMergeBoard.cs,Activity.SummerWatermelon_3,SummerWatermelonMergeBoard,4415,public class SummerWatermelonMergeBoard : MergeBoard // TypeDefIndex: 4415,code/Il2CppDumper_type_signatures/04415.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_3/SummerWatermelonMergeBoard_Big.cs,Activity.SummerWatermelon_3,SummerWatermelonMergeBoard_Big,4416,public class SummerWatermelonMergeBoard_Big : MergeBoard // TypeDefIndex: 4416,code/Il2CppDumper_type_signatures/04416.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,4417,private sealed class SummerWatermelonModel.<>c // TypeDefIndex: 4417,code/Il2CppDumper_type_signatures/04417.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass137_0,4418,private sealed class SummerWatermelonModel.<>c__DisplayClass137_0 // TypeDefIndex: 4418,code/Il2CppDumper_type_signatures/04418.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass153_0,4419,private sealed class SummerWatermelonModel.<>c__DisplayClass153_0 // TypeDefIndex: 4419,code/Il2CppDumper_type_signatures/04419.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass153_1,4420,private sealed class SummerWatermelonModel.<>c__DisplayClass153_1 // TypeDefIndex: 4420,code/Il2CppDumper_type_signatures/04420.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass154_0,4421,private sealed class SummerWatermelonModel.<>c__DisplayClass154_0 // TypeDefIndex: 4421,code/Il2CppDumper_type_signatures/04421.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_0,4422,private sealed class SummerWatermelonModel.<>c__DisplayClass52_0 // TypeDefIndex: 4422,code/Il2CppDumper_type_signatures/04422.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_1,4423,private sealed class SummerWatermelonModel.<>c__DisplayClass52_1 // TypeDefIndex: 4423,code/Il2CppDumper_type_signatures/04423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass56_0,4424,private sealed class SummerWatermelonModel.<>c__DisplayClass56_0 // TypeDefIndex: 4424,code/Il2CppDumper_type_signatures/04424.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass96_0,4425,private sealed class SummerWatermelonModel.<>c__DisplayClass96_0 // TypeDefIndex: 4425,code/Il2CppDumper_type_signatures/04425.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass97_0,4426,private sealed class SummerWatermelonModel.<>c__DisplayClass97_0 // TypeDefIndex: 4426,code/Il2CppDumper_type_signatures/04426.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__96,4427,private struct SummerWatermelonModel.<OnNewItem>d__96 : IAsyncStateMachine // TypeDefIndex: 4427,code/Il2CppDumper_type_signatures/04427.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_3/SummerWatermelonModel.cs,Activity.SummerWatermelon_3,SummerWatermelonModel,4428,public class SummerWatermelonModel : ActivityEntityBase // TypeDefIndex: 4428,code/Il2CppDumper_type_signatures/04428.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_13/SummerWatermelonMergeBoard1.cs,Activity.SummerWatermelon_13,SummerWatermelonMergeBoard1,4481,public class SummerWatermelonMergeBoard1 : MergeBoard // TypeDefIndex: 4481,code/Il2CppDumper_type_signatures/04481.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_13/SummerWatermelonMergeBoard2.cs,Activity.SummerWatermelon_13,SummerWatermelonMergeBoard2,4482,public class SummerWatermelonMergeBoard2 : MergeBoard // TypeDefIndex: 4482,code/Il2CppDumper_type_signatures/04482.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_13/SummerWatermelonMergeBoard3.cs,Activity.SummerWatermelon_13,SummerWatermelonMergeBoard3,4483,public class SummerWatermelonMergeBoard3 : MergeBoard // TypeDefIndex: 4483,code/Il2CppDumper_type_signatures/04483.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_13/SummerWatermelonMergeBoard4.cs,Activity.SummerWatermelon_13,SummerWatermelonMergeBoard4,4484,public class SummerWatermelonMergeBoard4 : MergeBoard // TypeDefIndex: 4484,code/Il2CppDumper_type_signatures/04484.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,4485,private sealed class SummerWatermelonModel.<>c // TypeDefIndex: 4485,code/Il2CppDumper_type_signatures/04485.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass138_0,4486,private sealed class SummerWatermelonModel.<>c__DisplayClass138_0 // TypeDefIndex: 4486,code/Il2CppDumper_type_signatures/04486.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass166_0,4487,private sealed class SummerWatermelonModel.<>c__DisplayClass166_0 // TypeDefIndex: 4487,code/Il2CppDumper_type_signatures/04487.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass166_1,4488,private sealed class SummerWatermelonModel.<>c__DisplayClass166_1 // TypeDefIndex: 4488,code/Il2CppDumper_type_signatures/04488.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass167_0,4489,private sealed class SummerWatermelonModel.<>c__DisplayClass167_0 // TypeDefIndex: 4489,code/Il2CppDumper_type_signatures/04489.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_0,4490,private sealed class SummerWatermelonModel.<>c__DisplayClass52_0 // TypeDefIndex: 4490,code/Il2CppDumper_type_signatures/04490.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_1,4491,private sealed class SummerWatermelonModel.<>c__DisplayClass52_1 // TypeDefIndex: 4491,code/Il2CppDumper_type_signatures/04491.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass56_0,4492,private sealed class SummerWatermelonModel.<>c__DisplayClass56_0 // TypeDefIndex: 4492,code/Il2CppDumper_type_signatures/04492.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass98_0,4493,private sealed class SummerWatermelonModel.<>c__DisplayClass98_0 // TypeDefIndex: 4493,code/Il2CppDumper_type_signatures/04493.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass99_0,4494,private sealed class SummerWatermelonModel.<>c__DisplayClass99_0 // TypeDefIndex: 4494,code/Il2CppDumper_type_signatures/04494.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,4495,private struct SummerWatermelonModel.<OnNewItem>d__98 : IAsyncStateMachine // TypeDefIndex: 4495,code/Il2CppDumper_type_signatures/04495.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_13/SummerWatermelonModel.cs,Activity.SummerWatermelon_13,SummerWatermelonModel,4496,public class SummerWatermelonModel : ActivityEntityBase // TypeDefIndex: 4496,code/Il2CppDumper_type_signatures/04496.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_10/SummerWatermelonMergeBoard.cs,Activity.SummerWatermelon_10,SummerWatermelonMergeBoard,4549,public class SummerWatermelonMergeBoard : MergeBoard // TypeDefIndex: 4549,code/Il2CppDumper_type_signatures/04549.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_10/SummerWatermelonMergeBoard_Big.cs,Activity.SummerWatermelon_10,SummerWatermelonMergeBoard_Big,4550,public class SummerWatermelonMergeBoard_Big : MergeBoard // TypeDefIndex: 4550,code/Il2CppDumper_type_signatures/04550.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,4551,private sealed class SummerWatermelonModel.<>c // TypeDefIndex: 4551,code/Il2CppDumper_type_signatures/04551.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass131_0,4552,private sealed class SummerWatermelonModel.<>c__DisplayClass131_0 // TypeDefIndex: 4552,code/Il2CppDumper_type_signatures/04552.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass147_0,4553,private sealed class SummerWatermelonModel.<>c__DisplayClass147_0 // TypeDefIndex: 4553,code/Il2CppDumper_type_signatures/04553.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass147_1,4554,private sealed class SummerWatermelonModel.<>c__DisplayClass147_1 // TypeDefIndex: 4554,code/Il2CppDumper_type_signatures/04554.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass148_0,4555,private sealed class SummerWatermelonModel.<>c__DisplayClass148_0 // TypeDefIndex: 4555,code/Il2CppDumper_type_signatures/04555.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass50_0,4556,private sealed class SummerWatermelonModel.<>c__DisplayClass50_0 // TypeDefIndex: 4556,code/Il2CppDumper_type_signatures/04556.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass50_1,4557,private sealed class SummerWatermelonModel.<>c__DisplayClass50_1 // TypeDefIndex: 4557,code/Il2CppDumper_type_signatures/04557.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass54_0,4558,private sealed class SummerWatermelonModel.<>c__DisplayClass54_0 // TypeDefIndex: 4558,code/Il2CppDumper_type_signatures/04558.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass87_0,4559,private sealed class SummerWatermelonModel.<>c__DisplayClass87_0 // TypeDefIndex: 4559,code/Il2CppDumper_type_signatures/04559.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass88_0,4560,private sealed class SummerWatermelonModel.<>c__DisplayClass88_0 // TypeDefIndex: 4560,code/Il2CppDumper_type_signatures/04560.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,4561,private struct SummerWatermelonModel.<OnNewItem>d__87 : IAsyncStateMachine // TypeDefIndex: 4561,code/Il2CppDumper_type_signatures/04561.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_10/SummerWatermelonModel.cs,Activity.SummerWatermelon_10,SummerWatermelonModel,4562,public class SummerWatermelonModel : ActivityEntityBase // TypeDefIndex: 4562,code/Il2CppDumper_type_signatures/04562.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_34/SummerWatermelonMergeBoard1.cs,Activity.SummerWatermelon_34,SummerWatermelonMergeBoard1,4609,public class SummerWatermelonMergeBoard1 : MergeBoard // TypeDefIndex: 4609,code/Il2CppDumper_type_signatures/04609.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_34/SummerWatermelonMergeBoard2.cs,Activity.SummerWatermelon_34,SummerWatermelonMergeBoard2,4610,public class SummerWatermelonMergeBoard2 : MergeBoard // TypeDefIndex: 4610,code/Il2CppDumper_type_signatures/04610.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_34/SummerWatermelonMergeBoard3.cs,Activity.SummerWatermelon_34,SummerWatermelonMergeBoard3,4611,public class SummerWatermelonMergeBoard3 : MergeBoard // TypeDefIndex: 4611,code/Il2CppDumper_type_signatures/04611.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_34/SummerWatermelonMergeBoard4.cs,Activity.SummerWatermelon_34,SummerWatermelonMergeBoard4,4612,public class SummerWatermelonMergeBoard4 : MergeBoard // TypeDefIndex: 4612,code/Il2CppDumper_type_signatures/04612.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,4613,private sealed class SummerWatermelonModel.<>c // TypeDefIndex: 4613,code/Il2CppDumper_type_signatures/04613.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass142_0,4614,private sealed class SummerWatermelonModel.<>c__DisplayClass142_0 // TypeDefIndex: 4614,code/Il2CppDumper_type_signatures/04614.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass170_0,4615,private sealed class SummerWatermelonModel.<>c__DisplayClass170_0 // TypeDefIndex: 4615,code/Il2CppDumper_type_signatures/04615.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass170_1,4616,private sealed class SummerWatermelonModel.<>c__DisplayClass170_1 // TypeDefIndex: 4616,code/Il2CppDumper_type_signatures/04616.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass171_0,4617,private sealed class SummerWatermelonModel.<>c__DisplayClass171_0 // TypeDefIndex: 4617,code/Il2CppDumper_type_signatures/04617.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_0,4618,private sealed class SummerWatermelonModel.<>c__DisplayClass52_0 // TypeDefIndex: 4618,code/Il2CppDumper_type_signatures/04618.txt
