source_file,namespace,type,typedef_index,field_declaration_and_offset
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/SummerWatermelonModel.cs,Activity.SummerWatermelon_24,SummerWatermelonModel,4161,"private Dictionary<int, TableMergeItem> _mergeItemDictionary; // 0x48"
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/SummerWatermelonModel.cs,Activity.SummerWatermelon_24,SummerWatermelonModel,4161,public int UnSetItemsCount; // 0x4C
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/SummerWatermelonModel.cs,Activity.SummerWatermelon_24,SummerWatermelonModel,4161,public const ulong Offset = 0;
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/SummerWatermelonModel.cs,Activity.SummerWatermelon_24,SummerWatermelonModel,4161,private bool _isInit; // 0x50
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/SummerWatermelonModel.cs,Activity.SummerWatermelon_24,SummerWatermelonModel,4161,private static GameObject _flyItemObj; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/SummerWatermelonModel.cs,Activity.SummerWatermelon_24,SummerWatermelonModel,4161,private bool _lastActivityOpenState; // 0x51
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/SummerWatermelonModel.cs,Activity.SummerWatermelon_24,SummerWatermelonModel,4161,private bool <ShowIllustratedRedPoint>k__BackingField; // 0x52
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/SummerWatermelonModel.cs,Activity.SummerWatermelon_24,SummerWatermelonModel,4161,public static string battlePassCoolTimeKey; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/SummerWatermelonModel.cs,Activity.SummerWatermelon_24,SummerWatermelonModel,4161,private int _redPointNum; // 0x54
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/SummerWatermelonModel.cs,Activity.SummerWatermelon_24,SummerWatermelonModel,4161,public static string packageCoolTimeKey; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/SummerWatermelonModel.cs,Activity.SummerWatermelon_24,SummerWatermelonModel,4161,public static string newpackageCoolTimeKey; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,4218,public static readonly SummerWatermelonModel.<>c <>9; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,4218,public static Predicate<SummerWatermelonTwentyFivePackageConfig> <>9__154_0; // 0x4
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,4218,public static Action <>9__170_0; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass132_0,4219,public BattlePassTwentyFive config; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass153_0,4220,public SummerWatermelonModel <>4__this; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass153_0,4220,public bool openPopup; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass153_1,4221,public SummerWatermelonTwentyFivePackageConfig config; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass154_0,4222,public int index; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass154_0,4222,public SummerWatermelonTwentyFivePackageReward _curGiftBagData; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass154_0,4222,public SummerWatermelonModel <>4__this; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass50_0,4223,public int maxNum; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass50_0,4223,public SummerWatermelonModel <>4__this; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass50_0,4223,public int rewardNum; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass50_1,4224,public int currentNum; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass50_1,4224,public SummerWatermelonModel.<>c__DisplayClass50_0 CS$<>8__locals1; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass54_0,4225,public Vector3 position; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass54_0,4225,public Action action; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass87_0,4226,public SummerWatermelonModel <>4__this; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass87_0,4226,public TableMergeItem itemConfig; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass88_0,4227,public List<ResData> rewardsList; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass88_0,4227,public TaskCompletionSource<bool> taskRewardCollect; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,4228,public int <>1__state; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,4228,public AsyncVoidMethodBuilder <>t__builder; // 0x4
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,4228,public SummerWatermelonModel <>4__this; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,4228,public int id; // 0x18
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,4228,public RefreshItemSource source; // 0x1C
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,4228,private SummerWatermelonModel.<>c__DisplayClass87_0 <>8__1; // 0x20
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,4228,private TaskAwaiter <>u__1; // 0x24
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,4228,private TaskAwaiter<bool> <>u__2; // 0x28
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_25/SummerWatermelonModel.cs,Activity.SummerWatermelon_25,SummerWatermelonModel,4229,public static bool InGuideChain; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_25/SummerWatermelonModel.cs,Activity.SummerWatermelon_25,SummerWatermelonModel,4229,public const int BOARD_WIDTH = 6;
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_25/SummerWatermelonModel.cs,Activity.SummerWatermelon_25,SummerWatermelonModel,4229,public const int BOARD_HEIGHT = 14;
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_25/SummerWatermelonModel.cs,Activity.SummerWatermelon_25,SummerWatermelonModel,4229,private static SummerWatermelonModel _instance; // 0x4
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_25/SummerWatermelonModel.cs,Activity.SummerWatermelon_25,SummerWatermelonModel,4229,"private Dictionary<int, SummerWatermelonTwentyFiveProductConfig> _summerWatermelonProductConfig; // 0x3C"
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_25/SummerWatermelonModel.cs,Activity.SummerWatermelon_25,SummerWatermelonModel,4229,"private Dictionary<int, SummerWatermelonTwentyFiveFirstTimeRewardConfig> _summerWatermelonFirstTimeRewardConfig; // 0x40"
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_25/SummerWatermelonModel.cs,Activity.SummerWatermelon_25,SummerWatermelonModel,4229,"private Dictionary<int, SummerWatermelonTwentyFiveMergeRewardConfig> _summerWatermelonMergeRewardConfig; // 0x44"
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_25/SummerWatermelonModel.cs,Activity.SummerWatermelon_25,SummerWatermelonModel,4229,"private Dictionary<int, TableMergeItem> _mergeItemDictionary; // 0x48"
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_25/SummerWatermelonModel.cs,Activity.SummerWatermelon_25,SummerWatermelonModel,4229,public int UnSetItemsCount; // 0x4C
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_25/SummerWatermelonModel.cs,Activity.SummerWatermelon_25,SummerWatermelonModel,4229,public const ulong Offset = 0;
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_25/SummerWatermelonModel.cs,Activity.SummerWatermelon_25,SummerWatermelonModel,4229,private bool _isInit; // 0x50
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_25/SummerWatermelonModel.cs,Activity.SummerWatermelon_25,SummerWatermelonModel,4229,private static GameObject _flyItemObj; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_25/SummerWatermelonModel.cs,Activity.SummerWatermelon_25,SummerWatermelonModel,4229,private bool _lastActivityOpenState; // 0x51
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_25/SummerWatermelonModel.cs,Activity.SummerWatermelon_25,SummerWatermelonModel,4229,private bool <ShowIllustratedRedPoint>k__BackingField; // 0x52
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_25/SummerWatermelonModel.cs,Activity.SummerWatermelon_25,SummerWatermelonModel,4229,public static string battlePassCoolTimeKey; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_25/SummerWatermelonModel.cs,Activity.SummerWatermelon_25,SummerWatermelonModel,4229,private int _redPointNum; // 0x54
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_25/SummerWatermelonModel.cs,Activity.SummerWatermelon_25,SummerWatermelonModel,4229,public static string packageCoolTimeKey; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_25/SummerWatermelonModel.cs,Activity.SummerWatermelon_25,SummerWatermelonModel,4229,public static string newpackageCoolTimeKey; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,4283,public static readonly SummerWatermelonModel.<>c <>9; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,4283,public static Predicate<SummerWatermelonTwentyPackageConfig> <>9__150_0; // 0x4
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,4283,public static Action <>9__167_0; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass131_0,4284,public BattlePassTwenty config; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass149_0,4285,public SummerWatermelonModel <>4__this; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass149_0,4285,public bool openPopup; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass149_1,4286,public SummerWatermelonTwentyPackageConfig config; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass150_0,4287,public int index; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass150_0,4287,public SummerWatermelonTwentyPackageReward _curGiftBagData; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass150_0,4287,public SummerWatermelonModel <>4__this; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass50_0,4288,public int maxNum; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass50_0,4288,public SummerWatermelonModel <>4__this; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass50_0,4288,public int rewardNum; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass50_1,4289,public int currentNum; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass50_1,4289,public SummerWatermelonModel.<>c__DisplayClass50_0 CS$<>8__locals1; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass54_0,4290,public Vector3 position; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass54_0,4290,public Action action; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass87_0,4291,public SummerWatermelonModel <>4__this; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass87_0,4291,public TableMergeItem itemConfig; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass88_0,4292,public List<ResData> rewardsList; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass88_0,4292,public TaskCompletionSource<bool> taskRewardCollect; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,4293,public int <>1__state; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,4293,public AsyncVoidMethodBuilder <>t__builder; // 0x4
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,4293,public SummerWatermelonModel <>4__this; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,4293,public int id; // 0x18
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,4293,public RefreshItemSource source; // 0x1C
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,4293,private SummerWatermelonModel.<>c__DisplayClass87_0 <>8__1; // 0x20
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,4293,private TaskAwaiter <>u__1; // 0x24
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,4293,private TaskAwaiter<bool> <>u__2; // 0x28
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_20/SummerWatermelonModel.cs,Activity.SummerWatermelon_20,SummerWatermelonModel,4294,public static bool InGuideChain; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_20/SummerWatermelonModel.cs,Activity.SummerWatermelon_20,SummerWatermelonModel,4294,public const int BOARD_WIDTH = 6;
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_20/SummerWatermelonModel.cs,Activity.SummerWatermelon_20,SummerWatermelonModel,4294,public const int BOARD_HEIGHT = 14;
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_20/SummerWatermelonModel.cs,Activity.SummerWatermelon_20,SummerWatermelonModel,4294,private static SummerWatermelonModel _instance; // 0x4
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_20/SummerWatermelonModel.cs,Activity.SummerWatermelon_20,SummerWatermelonModel,4294,"private Dictionary<int, SummerWatermelonTwentyProductConfig> _summerWatermelonProductConfig; // 0x3C"
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_20/SummerWatermelonModel.cs,Activity.SummerWatermelon_20,SummerWatermelonModel,4294,"private Dictionary<int, SummerWatermelonTwentyFirstTimeRewardConfig> _summerWatermelonFirstTimeRewardConfig; // 0x40"
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_20/SummerWatermelonModel.cs,Activity.SummerWatermelon_20,SummerWatermelonModel,4294,"private Dictionary<int, SummerWatermelonTwentyMergeRewardConfig> _summerWatermelonMergeRewardConfig; // 0x44"
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_20/SummerWatermelonModel.cs,Activity.SummerWatermelon_20,SummerWatermelonModel,4294,"private Dictionary<int, TableMergeItem> _mergeItemDictionary; // 0x48"
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_20/SummerWatermelonModel.cs,Activity.SummerWatermelon_20,SummerWatermelonModel,4294,public int UnSetItemsCount; // 0x4C
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_20/SummerWatermelonModel.cs,Activity.SummerWatermelon_20,SummerWatermelonModel,4294,public const ulong Offset = 0;
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_20/SummerWatermelonModel.cs,Activity.SummerWatermelon_20,SummerWatermelonModel,4294,private bool _isInit; // 0x50
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_20/SummerWatermelonModel.cs,Activity.SummerWatermelon_20,SummerWatermelonModel,4294,private static GameObject _flyItemObj; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_20/SummerWatermelonModel.cs,Activity.SummerWatermelon_20,SummerWatermelonModel,4294,private bool _lastActivityOpenState; // 0x51
