assembly,type_file,source_file,line,namespace,kind,name,declaration,role
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Basic/DirectorTryMakeReadyForActivation.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Basic/DirectorTryMakeReadyForActivation.cs,8,GameLogic.Player.Actions.Basic,class,DirectorTryMakeReadyForActivation,public class DirectorTryMakeReadyForActivation : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Basic/DirectorTryMakeReadyForActivation.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Basic/DirectorTryMakeReadyForActivation.cs,11,GameLogic.Player.Actions.Basic,enum,DirectorActivationEventId,public enum DirectorActivationEventId,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Basic/DirectorTryMakeReadyForActivation.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Basic/DirectorTryMakeReadyForActivation.cs,17,GameLogic.Player.Actions.Basic,struct,DirectorActivationEventDefinition,public readonly struct DirectorActivationEventDefinition,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Basic/DirectorTryToPauseMergeBoard.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Basic/DirectorTryToPauseMergeBoard.cs,6,GameLogic.Player.Actions.Basic,class,DirectorTryToPauseMergeBoard,public class DirectorTryToPauseMergeBoard : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Basic/DirectorTryToUnpauseMergeBoard.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Basic/DirectorTryToUnpauseMergeBoard.cs,6,GameLogic.Player.Actions.Basic,class,DirectorTryToUnpauseMergeBoard,public class DirectorTryToUnpauseMergeBoard : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Basic/FinishCollectibleBoardEventBoard.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Basic/FinishCollectibleBoardEventBoard.cs,7,GameLogic.Player.Actions.Basic,class,FinishCollectibleBoardEventBoard,public class FinishCollectibleBoardEventBoard : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Basic/ProgressStateClearUndoSellItem.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Basic/ProgressStateClearUndoSellItem.cs,6,GameLogic.Player.Actions.Basic,class,ProgressStateClearUndoSellItem,public class ProgressStateClearUndoSellItem : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Basic/ReportMergeGoalUnlocked.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Basic/ReportMergeGoalUnlocked.cs,8,GameLogic.Player.Actions.Basic,class,ReportMergeGoalUnlocked,public class ReportMergeGoalUnlocked : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Basic/SetupCollectibleBoardEventBoard.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Basic/SetupCollectibleBoardEventBoard.cs,8,GameLogic.Player.Actions.Basic,class,SetupCollectibleBoardEventBoard,public class SetupCollectibleBoardEventBoard : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Basic/TryMergeBoardConsumeIn.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Basic/TryMergeBoardConsumeIn.cs,8,GameLogic.Player.Actions.Basic,class,TryMergeBoardConsumeIn,public class TryMergeBoardConsumeIn : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Basic/TryMergeBoardMove.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Basic/TryMergeBoardMove.cs,10,GameLogic.Player.Actions.Basic,class,TryMergeBoardMove,public class TryMergeBoardMove : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Basic/TryMergeBoardSink.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Basic/TryMergeBoardSink.cs,8,GameLogic.Player.Actions.Basic,class,TryMergeBoardSink,public class TryMergeBoardSink : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Basic/TryMergeBoardSwap.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Basic/TryMergeBoardSwap.cs,10,GameLogic.Player.Actions.Basic,class,TryMergeBoardSwap,public class TryMergeBoardSwap : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Basic/TryToStartChestOpen.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Basic/TryToStartChestOpen.cs,8,GameLogic.Player.Actions.Basic,class,TryToStartChestOpen,public class TryToStartChestOpen : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Basic/WildItemConsumeAction.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Basic/WildItemConsumeAction.cs,7,GameLogic.Player.Actions.Basic,class,WildItemConsumeAction,public class WildItemConsumeAction : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/MergeMansionActionCodes.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/MergeMansionActionCodes.cs,5,GameLogic.Player.Actions,class,MergeMansionActionCodes,public static class MergeMansionActionCodes,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/MergeMansionActionCodes.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/MergeMansionActionCodes.cs,7,GameLogic.Player.Actions,class,Basic,public static class Basic,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/MergeMansionActionCodes.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/MergeMansionActionCodes.cs,350,GameLogic.Player.Actions,class,Debug,public static class Debug,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/MergeMansionActionCodes.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/MergeMansionActionCodes.cs,823,GameLogic.Player.Actions,class,Bot,public static class Bot,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/MergeMansionActionCodes.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/MergeMansionActionCodes.cs,838,GameLogic.Player.Actions,class,Multi,public static class Multi,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/MergeMansionActionCodes.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/MergeMansionActionCodes.cs,1252,GameLogic.Player.Actions,class,Server,public static class Server,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/MergeMansionActionCodes.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/MergeMansionActionCodes.cs,1313,GameLogic.Player.Actions,class,Division,public static class Division,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/AddHotspotMergeBoard.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/AddHotspotMergeBoard.cs,6,GameLogic.Player.Actions.Multi,class,AddHotspotMergeBoard,public class AddHotspotMergeBoard : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/AutoMergeEventToggleAction.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/AutoMergeEventToggleAction.cs,9,GameLogic.Player.Actions.Multi,class,AutoMergeEventToggleAction,public class AutoMergeEventToggleAction : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/AutoMergeSetUserToggleAction.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/AutoMergeSetUserToggleAction.cs,6,GameLogic.Player.Actions.Multi,class,AutoMergeSetUserToggleAction,public class AutoMergeSetUserToggleAction : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/ChangeCollectibleBoardEventBoard.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/ChangeCollectibleBoardEventBoard.cs,8,GameLogic.Player.Actions.Multi,class,ChangeCollectibleBoardEventBoard,public class ChangeCollectibleBoardEventBoard : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/ClaimGarageCleanupSpawnerItemAction.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/ClaimGarageCleanupSpawnerItemAction.cs,7,GameLogic.Player.Actions.Multi,class,ClaimGarageCleanupSpawnerItemAction,public class ClaimGarageCleanupSpawnerItemAction : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/DequeueMysteryMachineSpawnItem.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/DequeueMysteryMachineSpawnItem.cs,8,GameLogic.Player.Actions.Multi,class,DequeueMysteryMachineSpawnItem,public class DequeueMysteryMachineSpawnItem : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/EndCurrentEventBoard.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/EndCurrentEventBoard.cs,6,GameLogic.Player.Actions.Multi,class,EndCurrentEventBoard,public class EndCurrentEventBoard : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/EnqueueMysteryMachineSpawnItems.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/EnqueueMysteryMachineSpawnItems.cs,8,GameLogic.Player.Actions.Multi,class,EnqueueMysteryMachineSpawnItems,public class EnqueueMysteryMachineSpawnItems : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/ExpireRentableInventory.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/ExpireRentableInventory.cs,6,GameLogic.Player.Actions.Multi,class,ExpireRentableInventory,public class ExpireRentableInventory : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/FillGarageCleanupBoardSlotAction.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/FillGarageCleanupBoardSlotAction.cs,8,GameLogic.Player.Actions.Multi,class,FillGarageCleanupBoardSlotAction,public class FillGarageCleanupBoardSlotAction : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/GiveCoreSupportEventPortalItem.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/GiveCoreSupportEventPortalItem.cs,7,GameLogic.Player.Actions.Multi,class,GiveCoreSupportEventPortalItem,public class GiveCoreSupportEventPortalItem : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/MergeMysteryMachineContainerItems.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/MergeMysteryMachineContainerItems.cs,8,GameLogic.Player.Actions.Multi,class,MergeMysteryMachineContainerItems,public class MergeMysteryMachineContainerItems : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/ProcessUnlockItem.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/ProcessUnlockItem.cs,8,GameLogic.Player.Actions.Multi,class,ProcessUnlockItem,public class ProcessUnlockItem : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/SellItemsFromPocket.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/SellItemsFromPocket.cs,9,GameLogic.Player.Actions.Multi,class,SellItemsFromPocket,public class SellItemsFromPocket : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/SetActiveMergeBoard.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/SetActiveMergeBoard.cs,8,GameLogic.Player.Actions.Multi,class,SetActiveMergeBoard,public class SetActiveMergeBoard : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/SetCurrentEventBoardToCollection.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/SetCurrentEventBoardToCollection.cs,6,GameLogic.Player.Actions.Multi,class,SetCurrentEventBoardToCollection,public class SetCurrentEventBoardToCollection : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/StartNewEventBoard.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/StartNewEventBoard.cs,7,GameLogic.Player.Actions.Multi,class,StartNewEventBoard,public class StartNewEventBoard : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/TryCompleteCurrentCollectibleBoardEventTask.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/TryCompleteCurrentCollectibleBoardEventTask.cs,10,GameLogic.Player.Actions.Multi,class,TryCompleteCurrentCollectibleBoardEventTask,public class TryCompleteCurrentCollectibleBoardEventTask : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/TryCompleteCurrentEventTask.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/TryCompleteCurrentEventTask.cs,10,GameLogic.Player.Actions.Multi,class,TryCompleteCurrentEventTask,public class TryCompleteCurrentEventTask : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/TryMasterFunctionsAutoSellItemsFromBoard.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/TryMasterFunctionsAutoSellItemsFromBoard.cs,9,GameLogic.Player.Actions.Multi,class,TryMasterFunctionsAutoSellItemsFromBoard,public class TryMasterFunctionsAutoSellItemsFromBoard : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/TryMasterFunctionsCollectAndSellItemsFromMergeBoard.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/TryMasterFunctionsCollectAndSellItemsFromMergeBoard.cs,7,GameLogic.Player.Actions.Multi,class,TryMasterFunctionsCollectAndSellItemsFromMergeBoard,public class TryMasterFunctionsCollectAndSellItemsFromMergeBoard : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/TryMasterFunctionsCollectItemFromBoard.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/TryMasterFunctionsCollectItemFromBoard.cs,8,GameLogic.Player.Actions.Multi,class,TryMasterFunctionsCollectItemFromBoard,public class TryMasterFunctionsCollectItemFromBoard : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/TryMasterFunctionsMoveItemFromBoardToInventory.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/TryMasterFunctionsMoveItemFromBoardToInventory.cs,8,GameLogic.Player.Actions.Multi,class,TryMasterFunctionsMoveItemFromBoardToInventory,public class TryMasterFunctionsMoveItemFromBoardToInventory : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/TryMasterFunctionsMoveItemFromInventoryToBoard.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/TryMasterFunctionsMoveItemFromInventoryToBoard.cs,7,GameLogic.Player.Actions.Multi,class,TryMasterFunctionsMoveItemFromInventoryToBoard,public class TryMasterFunctionsMoveItemFromInventoryToBoard : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/TryMasterFunctionsSellItemFromBoard.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/TryMasterFunctionsSellItemFromBoard.cs,8,GameLogic.Player.Actions.Multi,class,TryMasterFunctionsSellItemFromBoard,public class TryMasterFunctionsSellItemFromBoard : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/TryMasterFunctionsSpeedUpItemOnBoard.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/TryMasterFunctionsSpeedUpItemOnBoard.cs,8,GameLogic.Player.Actions.Multi,class,TryMasterFunctionsSpeedUpItemOnBoard,public class TryMasterFunctionsSpeedUpItemOnBoard : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/TryMasterFunctionsUndoSellItem.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/TryMasterFunctionsUndoSellItem.cs,7,GameLogic.Player.Actions.Multi,class,TryMasterFunctionsUndoSellItem,public class TryMasterFunctionsUndoSellItem : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/TryMasterFunctionsUnlockProducerInventorySlot.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/TryMasterFunctionsUnlockProducerInventorySlot.cs,10,GameLogic.Player.Actions.Multi,class,TryMasterFunctionsUnlockProducerInventorySlot,public class TryMasterFunctionsUnlockProducerInventorySlot : PlayerAction,玩法动作与判定
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Actions/Multi/TryMergeBoardMerge.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Actions/Multi/TryMergeBoardMerge.cs,8,GameLogic.Player.Actions.Multi,class,TryMergeBoardMerge,public class TryMergeBoardMerge : PlayerAction,玩法动作与判定
