assembly,type_file,native_file,signature,address,arm64_instructions,isil_instructions,status,ghidra_status,ghidra_file,ghidra_detail
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergyModeEvent/EnergyModeEventSource.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergyModeEvent/EnergyModeEventSource.txt,System.Void set_ContextCategory(System.String value),0x0342D50C,2,3,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergyModeEvent/EnergyModeEventSource.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergyModeEvent/EnergyModeEventSource.txt,System.String get_ContextSubCategory(),0x0342D514,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergyModeEvent/EnergyModeEventSource.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergyModeEvent/EnergyModeEventSource.txt,System.Void set_ContextSubCategory(System.String value),0x0342D51C,2,3,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergyModeEvent/EnergyModeEventSource.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergyModeEvent/EnergyModeEventSource.txt,Code.GameLogic.GameEvents.EventGroupId get_GroupId(),0x0342D524,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergyModeEvent/EnergyModeEventSource.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergyModeEvent/EnergyModeEventSource.txt,System.Void set_GroupId(Code.GameLogic.GameEvents.EventGroupId value),0x0342D52C,2,3,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergyModeEvent/EnergyModeEventSource.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergyModeEvent/EnergyModeEventSource.txt,System.Int32 get_Priority(),0x0342D534,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergyModeEvent/EnergyModeEventSource.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergyModeEvent/EnergyModeEventSource.txt,System.Void set_Priority(System.Int32 value),0x0342D53C,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergyModeEvent/EnergyModeEventSource.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergyModeEvent/EnergyModeEventSource.txt,GameLogic.Config.EnergyModeEvent.EnergyModeEventInfo ToConfigData(Metaplay.Core.Config.GameConfigBuildLog buildLog),0x0342D544,164,178,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergyModeEvent/EnergyModeEventSource.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergyModeEvent/EnergyModeEventSource.txt,System.Void .ctor(),0x0342D7D4,2,3,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergyModeEvent/PlayerEnergyModeEventsModel.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergyModeEvent/PlayerEnergyModeEventsModel.txt,"GameLogic.Config.EnergyModeEvent.EnergyModeEventModel CreateActivableState(GameLogic.Config.EnergyModeEvent.EnergyModeEventInfo info, Metaplay.Core.Player.IPlayerModelBase player)",0x0342DF8C,22,26,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergyModeEvent/PlayerEnergyModeEventsModel.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergyModeEvent/PlayerEnergyModeEventsModel.txt,"System.Void RefreshState(GameLogic.Player.PlayerModel player, Code.GameLogic.Utility.PlayerEventsModelRefreshAction action)",0x0342DFE4,370,369,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergyModeEvent/PlayerEnergyModeEventsModel.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergyModeEvent/PlayerEnergyModeEventsModel.txt,"Metacore.MergeMansion.Common.Options.Option`1<GameLogic.Config.EnergyModeEvent.EnergyModeEventModel> GetFirstActiveUnlockedMatchingMode(GameLogic.Player.PlayerModel player, GameLogic.Player.Modes.PlayerModeId modeId)",0x0342E5B4,118,139,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergyModeEvent/PlayerEnergyModeEventsModel.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergyModeEvent/PlayerEnergyModeEventsModel.txt,System.Void .ctor(),0x0342E78C,18,23,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergyModeEvent/PlayerEnergyModeEventsModel.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergyModeEvent/PlayerEnergyModeEventsModel_NestedType___c__DisplayClass2_0.txt,System.Void .ctor(),0x0342E5AC,2,3,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergyModeEvent/PlayerEnergyModeEventsModel.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergyModeEvent/PlayerEnergyModeEventsModel_NestedType___c__DisplayClass2_0.txt,System.Boolean <RefreshState>g__CanStartActivationBasedOnGroup|0(GameLogic.Config.EnergyModeEvent.EnergyModeEventInfo eventInfo),0x0342E7D4,33,37,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergySettingsConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergySettingsConfig.txt,GameLogic.Player.EnergyType get_EnergyType(),0x03416530,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergySettingsConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergySettingsConfig.txt,System.Void set_EnergyType(GameLogic.Player.EnergyType value),0x03416538,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergySettingsConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergySettingsConfig.txt,System.Int64 get_MaxRechargeAmount(),0x03416540,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergySettingsConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergySettingsConfig.txt,System.Void set_MaxRechargeAmount(System.Int64 value),0x03416548,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergySettingsConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergySettingsConfig.txt,System.Nullable`1<Metaplay.Core.MetaDuration> get_DefaultUnitRestoreDuration(),0x03416550,3,4,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergySettingsConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergySettingsConfig.txt,System.Void set_DefaultUnitRestoreDuration(System.Nullable`1<Metaplay.Core.MetaDuration> value),0x0341655C,2,3,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergySettingsConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergySettingsConfig.txt,System.Int32 get_ExperimentPriority(),0x03416564,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergySettingsConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergySettingsConfig.txt,System.Void set_ExperimentPriority(System.Int32 value),0x0341656C,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergySettingsConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergySettingsConfig.txt,GameLogic.Player.EnergyType get_ConfigKey(),0x03416574,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergySettingsConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergySettingsConfig.txt,System.Void .ctor(),0x0341657C,2,3,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergySettingsConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergySettingsConfig.txt,"System.Void .ctor(GameLogic.Player.EnergyType energyType, System.Int64 maxRechargeAmount, System.Nullable`1<Metaplay.Core.MetaDuration> defaultUnitRestoreDuration, System.Int32 experimentPriority)",0x03416584,21,28,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergySettingsConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergySettingsConfig.txt,"System.Void Validate(GameLogic.Config.IMergeMansionGameConfig configuration, Metaplay.Core.Config.GameConfigValidationResult variantEntries)",0x034165D8,63,67,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergySettingsConfigSource.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergySettingsConfigSource.txt,System.Int32 get_ExperimentPriority(),0x034166D4,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergySettingsConfigSource.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergySettingsConfigSource.txt,System.Void set_ExperimentPriority(System.Int32 value),0x034166DC,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergySettingsConfigSource.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergySettingsConfigSource.txt,GameLogic.Player.EnergyType get_ConfigKey(),0x034166E4,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergySettingsConfigSource.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergySettingsConfigSource.txt,System.Void set_ConfigKey(GameLogic.Player.EnergyType value),0x034166EC,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergySettingsConfigSource.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergySettingsConfigSource.txt,System.Int64 get_MaxRechargeAmount(),0x034166F4,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergySettingsConfigSource.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergySettingsConfigSource.txt,System.Void set_MaxRechargeAmount(System.Int64 value),0x034166FC,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergySettingsConfigSource.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergySettingsConfigSource.txt,System.Nullable`1<Metaplay.Core.MetaDuration> get_DefaultUnitRestoreDuration(),0x03416704,3,4,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergySettingsConfigSource.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergySettingsConfigSource.txt,System.Void set_DefaultUnitRestoreDuration(System.Nullable`1<Metaplay.Core.MetaDuration> value),0x03416710,2,3,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergySettingsConfigSource.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergySettingsConfigSource.txt,GameLogic.Config.EnergySettingsConfig ToConfigData(Metaplay.Core.Config.GameConfigBuildLog buildLog),0x03416718,74,80,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/EnergySettingsConfigSource.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/EnergySettingsConfigSource.txt,System.Void .ctor(),0x03416840,2,3,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/IMergeMansionGameConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/IMergeMansionGameConfig.txt,"System.Collections.Generic.IReadOnlyDictionary`2<Metaplay.Core.Offers.OfferPlacementId, System.Collections.Generic.List`1<Metaplay.Core.Offers.MetaOfferGroupInfoBase>> get_MetaOfferGroupsPerPlacementInMostImportantFirstOrder()",,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/IMergeMansionGameConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/IMergeMansionGameConfig.txt,"System.Collections.Generic.IReadOnlyDictionary`2<System.Int32, GameLogic.Config.ConfigLookupValue`1<GameLogic.ItemsInPocket.ItemInPocketInfo>> get_ItemInPocketInfoByItemId()",,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/IMergeMansionGameConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/IMergeMansionGameConfig.txt,GameLogic.Config.SharedGlobals get_SharedGlobals(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/IMergeMansionGameConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/IMergeMansionGameConfig.txt,"System.Collections.Generic.IReadOnlyDictionary`2<HotspotId, System.Collections.Generic.IEnumerable`1<GameLogic.Hotspots.HotspotDefinition>> get_HotspotOpensAfterCompletion()",,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/IMergeMansionGameConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/IMergeMansionGameConfig.txt,"System.Collections.Generic.IReadOnlyDictionary`2<Code.GameLogic.FlashSales.FlashSaleGroupId, GameLogic.Config.ConfigLookupValue`1<Code.GameLogic.FlashSales.FlashSaleGroupDefinition>> get_FlashSaleGroups()",,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/IMergeMansionGameConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/IMergeMansionGameConfig.txt,"System.Collections.Generic.IReadOnlyDictionary`2<System.Int32, GameLogic.CardCollection.CardCollectionPackId> get_CardPacksByItemId()",,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/IMergeMansionGameConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/IMergeMansionGameConfig.txt,"System.Collections.Generic.IReadOnlyDictionary`2<System.Int32, GameLogic.CardCollection.CardCollectionCardId> get_InformantTipsByItemId()",,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/IMergeMansionGameConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/IMergeMansionGameConfig.txt,Game.Cloud.Webshop.WebShopSettings get_WebShopSettings(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/IMergeMansionGameConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/IMergeMansionGameConfig.txt,"System.Collections.Generic.IReadOnlyDictionary`2<System.Int32, GameLogic.Config.ConfigLookupValue`1<GameLogic.Fallbacks.FallbackItemInfo>> get_FallbackItemInfoByItemId()",,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/IMergeMansionGameConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/IMergeMansionGameConfig.txt,"System.Collections.Generic.IReadOnlyDictionary`2<Merge.MergeBoardId, System.Collections.Generic.List`1<Code.GameLogic.GameEvents.CollectibleBoardEventId>> get_CollectibleBoardEventBoards()",,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/IMergeMansionGameConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/IMergeMansionGameConfig.txt,"System.Collections.Generic.IReadOnlyDictionary`2<System.ValueTuple`2<GameLogic.CardCollection.CardStars, Code.GameLogic.GameEvents.TemporaryCardCollectionEventId>, Code.GameLogic.GameEvents.DuplicateRewardPair> get_DuplicateRewards()",,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/IMergeMansionGameConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/IMergeMansionGameConfig.txt,"System.Collections.Generic.IReadOnlyDictionary`2<Merge.MergeBoardId, Code.GameLogic.GameEvents.LeaderboardEventId> get_LeaderboardEventBoards()",,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/IMergeMansionGameConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/IMergeMansionGameConfig.txt,System.Int32 get_MaxPlayerLevel(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/IMergeMansionGameConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/IMergeMansionGameConfig.txt,GameLogic.Config.EnergySettingsConfig GetEnergySettingsConfig(GameLogic.Player.EnergyType energyType),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/IMergeMansionGameConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/IMergeMansionGameConfig.txt,"System.Collections.Generic.IReadOnlyDictionary`2<Code.GameLogic.GameEvents.MysteryMachineLeaderboardConfigId, System.Collections.Immutable.IImmutableSet`1<Metaplay.Core.Player.PlayerSegmentId>> get_MysteryMachineLeaderboardRewardSegments()",,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/IMergeMansionGameConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/IMergeMansionGameConfig.txt,System.Collections.Generic.IReadOnlyList`1<System.Int32> get_MysteryMachineItemIds(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/IMergeMansionGameConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/IMergeMansionGameConfig.txt,GameLogic.DailyTasksV2.DailyTasksV2Settings get_DailyTasksV2Settings(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/IMergeMansionGameConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/IMergeMansionGameConfig.txt,"System.Collections.Generic.IReadOnlyDictionary`2<Metaplay.Core.Offers.OfferPlacementId, System.Collections.Generic.List`1<Metaplay.Core.Offers.MetaOfferGroupId>> get_OfferGroupIdsByOfferPlacementId()",,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/IMergeMansionGameConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/IMergeMansionGameConfig.txt,"System.Collections.Generic.IReadOnlyDictionary`2<Merge.MergeBoardId, System.Collections.Generic.List`1<Code.GameLogic.GameEvents.CollectibleBoardEventId>> get_DigEventMergeBoards()",,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/IMergeMansionGameConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/IMergeMansionGameConfig.txt,System.Collections.Generic.IReadOnlyList`1<GameLogic.Config.ConfigLookupValue`1<Code.GameLogic.GameEvents.TemporaryCardCollectionEventInfo>> get_OrderedTemporaryCardCollectionEventInfos(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/IMergeMansionGameConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/IMergeMansionGameConfig.txt,"System.Collections.Generic.IReadOnlyDictionary`2<Code.GameLogic.GameEvents.CollectibleBoardEventId, Merge.MergeBoardId> get_FishingEventBoards()",,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/IMergeMansionGameConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/IMergeMansionGameConfig.txt,"System.Collections.Generic.IReadOnlyDictionary`2<Merge.MergeBoardId, System.Collections.Generic.List`1<Metaplay.Core.IStringId>> get_EventsByMergeBoard()",,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/IMergeMansionGameConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/IMergeMansionGameConfig.txt,System.Collections.Immutable.IImmutableSet`1<System.Int32> get_CardItems(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/IMergeMansionGameConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/IMergeMansionGameConfig.txt,GameLogic.Hotspots.HotspotDefinition GetHotspotDefinition(HotspotId hotspotId),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/IMergeMansionGameConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/IMergeMansionGameConfig.txt,System.Collections.Generic.IReadOnlyList`1<System.Collections.Generic.IReadOnlyList`1<System.Int32>> get_ProducerVariants(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Config/IMergeMansionGameConfig.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Config/IMergeMansionGameConfig.txt,System.Collections.Immutable.IImmutableSet`1<System.Int32> get_CardDeckItems(),,0,0,signature_only,,,
