assembly,type_file,file,line,signature,classification
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,584,"public void ShowMixABoosterStartPopup(MixABoosterEventModel eventModel, bool showEndVariant, bool autoPopup) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,586,public void ShowMuseumInfoPopup(CoreSupportEventModel eventModel) { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,588,"public void ShowMysteryMachineConfirmationPopup(MysteryMachineEventModel eventModel, MysteryMachineConfirmationData data, Action onComplete) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,590,public void ShowMysteryMachineEventDeterminingRewardsPopup() { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,592,"public void ShowMysteryMachineEventEndOfRunPopup(MysteryMachineEventModel eventModel, MysteryMachineScoreView scoreView, Action onClose) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,594,public void ShowMysteryMachineEventEndPopup(MysteryMachineEventModel eventModel) { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,596,"public void ShowMysteryMachineEventInfoPopup(MysteryMachineEventModel eventModel, bool enteringFirstTime = false) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,598,public void ShowMysteryMachineEventStartPopup(MysteryMachineEventModel eventModel) { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,600,public void ShowMysteryMachineEventTaskProgressionPopup(MysteryMachineEventModel eventModel) { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,602,public void ShowMysteryMachineItemOddsPopup(MysteryMachineEventModel eventModel) { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,604,"public void ShowMysteryMachineLevelInfoPopup(MysteryMachineEventModel eventModel, bool levelingUp) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,606,public void ShowNoInternetConnectionPopup(Action positiveButtonAction) { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,608,"public void ShowNotEnoughCurrencyPopup(ICost cost, int missingAmount) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,610,"public void ShowNotEnoughSomethingMultiplesPopupMenu(List<ValueTuple`2<Currencies, Int32>> costs) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,612,"public void ShowNotEnoughSomethingPopupMenu(ICost cost, int missingAmount) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,614,"public void ShowNotEnoughSomethingPopupMenu(ValueTuple<Currencies, Int32> missing, bool hideCurrentFirst = false) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,616,public void ShowNotificationWhitelistPopupMenu() { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,618,"public void ShowOfferGroupPopup(IActiveOfferGroup activeOfferGroup, bool wasShownAutomatically, string showMethod, Option<OfferPlacementId> overrideOfferPlacementId) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,620,public void ShowOnFireInfoPopup(Action onImpact) { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,622,"public void ShowOnFireRewardPopup(MetaDuration duration, Action onClose) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,624,"public void ShowOrderItemInfoPopupMenu(IMergeItem mergeItem, bool hideCurrentFirst = false) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,626,"public void ShowOutOfCSETokensMenu(CoreSupportEventTokenId tokenId, AuxEnergyMenuLocalisationState localisationState, bool isMinigameLayerVisible = false) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,628,"public void ShowPetRewardPopup(PetInfo petInfo, Action onClose) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,630,"public void ShowPetSelectionMenu(PetSelectionMode petSelectionMode, PetId previewPetId, DecorationId previewDecorationId, int decorationLayer) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,632,public void ShowPlayerLevelPopupMenu(bool closeCurrentPopup = false) { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,634,"public void ShowPlayerNameNotificationPopup(IPlayer playerModel, PlayerNamePopupFlags playerNamePopupFlags) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,636,"public void ShowPlayerNamePopup(IPlayer playerModel, bool hideCurrentFirst = false, PlayerNamePopupFlags flags = 0) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,638,"public void ShowPlayerRewardInfoPopupMenu(IPlayerReward playerReward, bool hideCurrentFirst = false, ItemInfoPopupFlags flags = 0) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,640,public void ShowProgressionEventBackToBackPopup(ProgressionEventModel eventModel) { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,642,"public UniTask ShowProgressionEventChallengeRewardPopup(ProgressionEventModel eventModel, int claimedLevelNumber, Action rewardClaimedAction, CancellationToken ct) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,644,"public void ShowProgressionEventChallengeRewardPopup(ProgressionEventModel eventModel, int claimedLevelNumber, Action rewardClaimedAction) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,646,public void ShowProgressionEventEndPopup(ProgressionEventModel eventModel) { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,648,"public UniTask ShowProgressionEventEndPopup(ProgressionEventModel eventModel, CancellationToken ct) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,650,public void ShowProgressionEventGenericInfoPopup(ProgressionEventModel eventModel) { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,652,"public UniTask ShowProgressionEventGenericInfoPopup(ProgressionEventModel eventModel, CancellationToken ct) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,654,"public void ShowProgressionEventPassObtainedPopup(ProgressionEventModel eventModel, ProgressionEventTrack previousActiveTrack, ProgressionEventTrack purchasedTrack) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,656,public void ShowProgressionEventProgressionPopup(ProgressionEventModel eventModel) { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,658,"public void ShowProgressionEventPurchasePassPopup(ProgressionEventModel eventModel, string triggerType, ProgressionEventPurchasePassStyle style) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,660,"public UniTask ShowProgressionEventStartPopup(ProgressionEventModel eventModel, CancellationToken ct) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,662,public void ShowProgressionPackAfterPurchasePopup(ProgressionPackEventModel eventModel) { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,664,public void ShowProgressionPackEventInfoPopup(ProgressionPackEventModel eventModel) { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,666,public void ShowProgressionPackEventProgressionPopup(ProgressionPackEventModel eventModel) { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,668,public void ShowProgressionPackEventStartPopup(ProgressionPackEventModel eventModel) { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,670,public void ShowRatingPopupMenu() { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,672,public void ShowReEngagementRewardPopup(ReEngagementSettings settings) { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,674,"public void ShowRentableInventoryAdvertisementPopup(RentableInventorySettings settings, Action actionToConfirm, Action actionToCancel) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,676,"public void ShowRentableInventoryExtensionPopup(RentableInventorySettings settings, Action actionToConfirm, Action actionToCancel) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,678,"public void ShowReportPlayerPopup(Nullable<Int32> participantIdxToReport, Nullable<EntityId> entityIdToReport, string reportedPlayerName, bool hideCurrentFirst = false) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,680,public void ShowResetAccountConfirmation(Action confirmationAction) { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,682,public void ShowRewardContainerInfoPopup(RewardContainerInfo rewardContainer) { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,684,"public void ShowRewardContainerPopup(RewardContainerInfo rewardContainer, List<IPlayerReward> rewards, Option<Action> onClose, IWalletState customWalletState = null, RandomPCG rewardContainerRandomCheckpoint = null) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,686,public void ShowRollTheDiceMinigameInfoPopup(ICoreSupportEventModel eventModel) { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,688,"public void ShowRollTheDiceMinigamePopup(RollTheDice minigameModel, ICoreSupportEventModel eventModel) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,690,"public void ShowRollTheDiceRecipeCompletePopup(RollTheDice minigameModel, ICoreSupportEventModel eventModel, AssetReferenceSprite dishSpriteRef, string dishName, Action onCompletedCallback) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,692,"public void ShowSeasonStartPopup(SeasonInfo season, Action completeAction) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,694,public void ShowSettingsPopupMenu() { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,696,"public void ShowShop(ShopMenuContentBlock shopContext, bool forceOpenCoinsAndGems, string openingSource, RedDotStatus redDotStatus, string showMethod, IActiveOfferGroup overrideOfferGroup = null, bool fadePanelBackground = true) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,698,"public void ShowShopItemInfoPopupMenu(IMergeChainDefinition mergeChain, IItemDefinition itemDefinition, bool forceShowOdds, bool hideCurrentFirst = false) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,700,"public void ShowShopOffersPopupMenu(bool hideCurrentFirst = false, IEnumerable<IActiveOfferGroup> overrideOfferGroups = null) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,702,"public void ShowShopRefreshMessage(Action positiveAction, OfferPlacementId placementId) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,704,"public void ShowShopWarningOrErrorPopupMenu(string title, string description, string button) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,706,public void ShowShortLeaderboardEventEndPopup(ShortLeaderboardEventModel eventModel) { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,708,public void ShowShortLeaderboardEventInfoPopup(ShortLeaderboardEventModel eventModel) { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,710,public void ShowShortLeaderboardEventProgressionPopup(ShortLeaderboardEventModel eventModel) { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,712,public void ShowShortLeaderboardEventStartPopup(ShortLeaderboardEventModel eventModel) { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,714,public void ShowShortLeaderboardEventTeasePopup(ShortLeaderboardEventModel eventModel) { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,716,"public void ShowSkipTimePopup(MetaDuration skipDuration, Action onClosed) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,718,public void ShowSocialLoginAlreadyLoggedInMessage(AuthenticationPlatform authenticationPlatform) { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,720,public void ShowSocialLoginFailedMessage(string error) { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,722,"public void ShowSocialLoginSelectGameStateMessage(PlayerData localPlayerData, PlayerData remotePlayerData, Action<PlayerData> selectAction) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,724,"public void ShowSocialMediaPopupMenu(SocialMediaPlatform socialMediaPlatform, string source) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,726,public void ShowSoloMilestoneEventEndPopup(SoloMilestoneEventModel eventModel) { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,728,"public void ShowSoloMilestoneEventStartPopup(SoloMilestoneEventModel eventModel, bool isAuto) { }",generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,730,public void ShowSystemNotificationsPopupMenu() { },generated_empty_body
Mansion.Scripts,UI/IMenuController.cs,structure/Cpp2IL-DiffableCs/Mansion.Scripts/UI/IMenuController.cs,732,"public void ShowTemporaryCardCollectionCardPopup(TemporaryCardCollectionEventModel eventModel, List<CardCollectionCardId> cardIds, CardCollectionCardId currentCardId) { }",generated_empty_body
