typedef_index,image,namespace,type_name,declaration,selection_reason,generated_csharp_file,metadata_block_file,arm64_file,method_count,native_rva_count,ghidra_method_count,generic_native_instantiation_count,generated_csharp_sha256,bounded_method_count
25827,TravelTown.MergeBoard.dll,,ItemInteractionAffordabilityChecker.<>c,private sealed class ItemInteractionAffordabilityChecker.<>c,同一完整脚本,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/ItemInteractionAffordabilityChecker.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025827.txt,native_arm64/TravelTown.MergeBoard/025827_ItemInteractionAffordabilityChecker_c.s,4,4,0,0,20ca9ee85071671bc64cf84eb37f1fd1c1bd345293db0a37246d3fad07620381,0
25828,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic,ItemInteractionAffordabilityChecker,public class ItemInteractionAffordabilityChecker : IItemInteractionAffordabilityChecker,新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/ItemInteractionAffordabilityChecker.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025828.txt,native_arm64/TravelTown.MergeBoard/025828_ItemInteractionAffordabilityChecker.s,5,5,4,0,20ca9ee85071671bc64cf84eb37f1fd1c1bd345293db0a37246d3fad07620381,0
25829,TravelTown.MergeBoard.dll,,ItemSelectionBoxPickHandler.<>c__DisplayClass15_0,private sealed class ItemSelectionBoxPickHandler.<>c__DisplayClass15_0,同一完整脚本,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/ItemSelectionBoxPickHandler.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025829.txt,native_arm64/TravelTown.MergeBoard/025829_ItemSelectionBoxPickHandler_c__DisplayClass15_0.s,4,4,0,0,dd908eddaba742170a46049e765e118de1a0b2fa5b71a4aa07e947c1c1c6692c,0
25830,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic,ItemSelectionBoxPickHandler,"public class ItemSelectionBoxPickHandler : IBoardControllerPostTickProcessor, IItemSelectionBoxPickHandler",新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/ItemSelectionBoxPickHandler.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025830.txt,native_arm64/TravelTown.MergeBoard/025830_ItemSelectionBoxPickHandler.s,8,8,3,0,dd908eddaba742170a46049e765e118de1a0b2fa5b71a4aa07e947c1c1c6692c,0
25831,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic,IToolSpawnHandler,public interface IToolSpawnHandler,新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/IToolSpawnHandler.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025831.txt,,5,0,0,0,2d5ceac1488caa1e32df16e33fcba769f20e7830c3b2681d5811fb5d432108e6,0
25832,TravelTown.MergeBoard.dll,,ToolSpawnHandler.<>c,private sealed class ToolSpawnHandler.<>c,同一完整脚本,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/ToolSpawnHandler.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025832.txt,native_arm64/TravelTown.MergeBoard/025832_ToolSpawnHandler_c.s,8,8,0,0,6824d17ac1fdab7278ed1e3dcd7dc9eb527a3fb7bb918387c7bf941226d1d568,0
25833,TravelTown.MergeBoard.dll,,ToolSpawnHandler.<>c__DisplayClass22_0,private sealed class ToolSpawnHandler.<>c__DisplayClass22_0,同一完整脚本,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/ToolSpawnHandler.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025833.txt,native_arm64/TravelTown.MergeBoard/025833_ToolSpawnHandler_c__DisplayClass22_0.s,2,2,0,0,6824d17ac1fdab7278ed1e3dcd7dc9eb527a3fb7bb918387c7bf941226d1d568,0
25834,TravelTown.MergeBoard.dll,,ToolSpawnHandler.<>c__DisplayClass26_0,private sealed class ToolSpawnHandler.<>c__DisplayClass26_0,同一完整脚本,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/ToolSpawnHandler.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025834.txt,native_arm64/TravelTown.MergeBoard/025834_ToolSpawnHandler_c__DisplayClass26_0.s,3,3,0,0,6824d17ac1fdab7278ed1e3dcd7dc9eb527a3fb7bb918387c7bf941226d1d568,0
25835,TravelTown.MergeBoard.dll,,ToolSpawnHandler.<>c__DisplayClass29_0,private sealed class ToolSpawnHandler.<>c__DisplayClass29_0,同一完整脚本,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/ToolSpawnHandler.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025835.txt,native_arm64/TravelTown.MergeBoard/025835_ToolSpawnHandler_c__DisplayClass29_0.s,3,3,0,0,6824d17ac1fdab7278ed1e3dcd7dc9eb527a3fb7bb918387c7bf941226d1d568,0
25836,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic,ToolSpawnHandler,"public class ToolSpawnHandler : Base, IInitializable, IToolSpawnHandler, IDisposable",新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/ToolSpawnHandler.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025836.txt,native_arm64/TravelTown.MergeBoard/025836_ToolSpawnHandler.s,18,18,15,0,6824d17ac1fdab7278ed1e3dcd7dc9eb527a3fb7bb918387c7bf941226d1d568,0
25837,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic.State.Updaters,BoxComponentStateUpdater,"public class BoxComponentStateUpdater : ComponentStateUpdaterBase<BoxComponent, ItemPayloadBase>, IBoardItemComponentStateUpdater",新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/State/Updaters/BoxComponentStateUpdater.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025837.txt,native_arm64/TravelTown.MergeBoard/025837_BoxComponentStateUpdater.s,2,2,1,0,76b01a6de241db60fdc3eab1108d5366613a6ea5f989052b366b74d53c54eeb5,0
25838,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic.State.Updaters,ChargeableComponentStateUpdater,"public class ChargeableComponentStateUpdater : ComponentStateUpdaterBase<ChargeableComponent, ItemPayloadBase>, IBoardItemComponentStateUpdater",新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/State/Updaters/ChargeableComponentStateUpdater.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025838.txt,native_arm64/TravelTown.MergeBoard/025838_ChargeableComponentStateUpdater.s,2,2,1,0,bed42c1a7e539ec918cad219d23b13aa426531a5af0e6cc589e5e5900c88b8ad,0
25839,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic.State.Updaters,DynamicItemConfigComponentStateUpdater,"public class DynamicItemConfigComponentStateUpdater : ComponentStateUpdaterBase<DynamicItemConfigComponent, ItemPayloadBase>, IBoardItemComponentStateUpdater",新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/State/Updaters/DynamicItemConfigComponentStateUpdater.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025839.txt,native_arm64/TravelTown.MergeBoard/025839_DynamicItemConfigComponentStateUpdater.s,2,2,1,0,59cdd3015fcb39eaf87b3104cebc977185180e6a8f99d0d84670354526eabfb6,0
25840,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic.State.Updaters,ExpendableComponentStateUpdater,"public class ExpendableComponentStateUpdater : ComponentStateUpdaterBase<ExpendableComponent, ItemPayloadBase>, IBoardItemComponentStateUpdater",新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/State/Updaters/ExpendableComponentStateUpdater.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025840.txt,native_arm64/TravelTown.MergeBoard/025840_ExpendableComponentStateUpdater.s,2,2,1,0,f379f831cfe0f7c282c2acd689e622955de3865addc08fa6ec9e4e7629083db6,0
25841,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic.State.Updaters,FeedingCombinationComponentStateUpdater,"public class FeedingCombinationComponentStateUpdater : ComponentStateUpdaterBase<FeedingCombinationComponent, ItemPayloadBase>, IBoardItemComponentStateUpdater",新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/State/Updaters/FeedingCombinationComponentStateUpdater.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025841.txt,native_arm64/TravelTown.MergeBoard/025841_FeedingCombinationComponentStateUpdater.s,2,2,1,0,a023aa35acb354fd102b0cc500eb420968d77980a402d964794b71db9e1c4bc0,0
25842,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic.State.Updaters,IBoardItemComponentStateUpdater,public interface IBoardItemComponentStateUpdater,新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/State/Updaters/IBoardItemComponentStateUpdater.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025842.txt,,1,0,0,0,88691b9e3e96d99e6a5ff3ffbcb02d5f7c89ed2f802021eedaa8c9ff4ffb13d9,0
25843,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic.State.Updaters,IdComponentStateUpdater,"public class IdComponentStateUpdater : ComponentStateUpdaterBase<IdComponent, ItemPayloadBase>, IBoardItemComponentStateUpdater",新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/State/Updaters/IdComponentStateUpdater.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025843.txt,native_arm64/TravelTown.MergeBoard/025843_IdComponentStateUpdater.s,2,2,1,0,752e72fa6088d4baa50b25cb690d029bfa04796d715e54457aeb9c6e5ed97ca9,0
25844,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic.State.Updaters,LockComponentStateUpdater,"public class LockComponentStateUpdater : ComponentStateUpdaterBase<LockComponent, ItemPayloadBase>, IBoardItemComponentStateUpdater",新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/State/Updaters/LockComponentStateUpdater.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025844.txt,native_arm64/TravelTown.MergeBoard/025844_LockComponentStateUpdater.s,2,2,1,0,d88c69444ce5e40ac676d6dd840d4e6cc53826f2deca49e373fc5d67ad27857b,0
25845,TravelTown.MergeBoard.dll,,ProducerComponentStateUpdater.<>c,private sealed class ProducerComponentStateUpdater.<>c,同一完整脚本,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/State/Updaters/ProducerComponentStateUpdater.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025845.txt,native_arm64/TravelTown.MergeBoard/025845_ProducerComponentStateUpdater_c.s,4,4,0,0,2591b4dca245c9559483781db86d96512529810c1ffc81424d3c4179c6736282,0
25846,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic.State.Updaters,ProducerComponentStateUpdater,"public class ProducerComponentStateUpdater : ComponentStateUpdaterBase<ProducerComponent, ItemPayloadBase>, IBoardItemComponentStateUpdater",新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/State/Updaters/ProducerComponentStateUpdater.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025846.txt,native_arm64/TravelTown.MergeBoard/025846_ProducerComponentStateUpdater.s,2,2,1,0,2591b4dca245c9559483781db86d96512529810c1ffc81424d3c4179c6736282,0
25847,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic.State.Updaters,SpawnerComponentStateUpdater,"public class SpawnerComponentStateUpdater : ComponentStateUpdaterBase<SpawnerComponent, ItemPayloadBase>, IBoardItemComponentStateUpdater",新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/State/Updaters/SpawnerComponentStateUpdater.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025847.txt,native_arm64/TravelTown.MergeBoard/025847_SpawnerComponentStateUpdater.s,2,2,1,0,4437eae5ce217d4796a79642c5fdb5b0203abdcc82c0ef9a6ee0656b7b578536,0
25848,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic.State.Updaters,TimeCycleComponentStateUpdater,"public class TimeCycleComponentStateUpdater : ComponentStateUpdaterBase<TimeCycleComponent, ItemPayloadBase>, IBoardItemComponentStateUpdater",新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/State/Updaters/TimeCycleComponentStateUpdater.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025848.txt,native_arm64/TravelTown.MergeBoard/025848_TimeCycleComponentStateUpdater.s,2,2,1,0,0609fab94e94b9149ae04a8382c4372a99dce6af8f4b348f80f54a19607ed1b7,0
25849,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic.State.Updaters,TimeDurationComponentStateUpdater,"public class TimeDurationComponentStateUpdater : ComponentStateUpdaterBase<TimeDurationComponent, ItemPayloadBase>, IBoardItemComponentStateUpdater",新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/State/Updaters/TimeDurationComponentStateUpdater.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025849.txt,native_arm64/TravelTown.MergeBoard/025849_TimeDurationComponentStateUpdater.s,3,3,1,0,3967e5431680d1e84c727b246be8211bcc6574c99cb8f859cacb681675d899fa,0
25850,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic.State.Updaters,TimeLimitedActivationComponentStateUpdater,"public class TimeLimitedActivationComponentStateUpdater : ComponentStateUpdaterBase<TimeLimitedActivationComponent, ItemPayloadBase>, IBoardItemComponentStateUpdater",新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/State/Updaters/TimeLimitedActivationComponentStateUpdater.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025850.txt,native_arm64/TravelTown.MergeBoard/025850_TimeLimitedActivationComponentStateUpdater.s,2,2,1,0,aad71389db7ae36215246ac6bca1984bfe47b1f97eccb04169d2175a63003e46,0
25851,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic.State.Updaters,TimeLockComponentStateUpdater,"public class TimeLockComponentStateUpdater : ComponentStateUpdaterBase<TimeLockComponent, ItemPayloadBase>, IBoardItemComponentStateUpdater",新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/State/Updaters/TimeLockComponentStateUpdater.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025851.txt,native_arm64/TravelTown.MergeBoard/025851_TimeLockComponentStateUpdater.s,2,2,1,0,2adbad1eec1e30dc98b19a31cdb64ac7d1f34c19b0e33c98ca110935bb98906f,0
25852,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic.State.Updaters.Base,"ComponentStateUpdaterBase<TComponent,","public abstract class ComponentStateUpdaterBase<TComponent, TState>",新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/State/Updaters/Base/ComponentStateUpdaterBase.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025852.txt,,3,0,0,0,7ffa69470f3cb73f9af713e4f45736da75822121006bb3c818006b2e86231ef7,0
25853,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic.CombineValidators,AnyItemCombinerValidator,"public class AnyItemCombinerValidator : IItemCombinerValidator, IItemCombinerVisualPresentation",新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/CombineValidators/AnyItemCombinerValidator.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025853.txt,native_arm64/TravelTown.MergeBoard/025853_AnyItemCombinerValidator.s,4,4,3,0,b674a32640e5d59f7252eea9784be19ea0d91b1871a9c5434a85e28ff5a25a01,0
25854,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic.CombineValidators,FeedingItemCombinerValidator,"public class FeedingItemCombinerValidator : IItemCombinerValidator, IItemCombinerVisualPresentation",新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/CombineValidators/FeedingItemCombinerValidator.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025854.txt,native_arm64/TravelTown.MergeBoard/025854_FeedingItemCombinerValidator.s,4,4,3,0,dacd377e1bf0064ef184fe5e33d499357797cd96f4cbf0046d4111c15cb0d589,0
25855,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic.CombineValidators,IItemCombinerValidator,public interface IItemCombinerValidator,新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/CombineValidators/IItemCombinerValidator.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025855.txt,,1,0,0,0,0f360e8830463d0ba47726ccd4a6eb220de70b8b6e55879e8a6871795d2f7ca9,0
25856,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic.CombineValidators,ItemConsumableCombinerValidator,"public class ItemConsumableCombinerValidator : IItemCombinerValidator, IItemCombinerVisualPresentation",新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/CombineValidators/ItemConsumableCombinerValidator.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025856.txt,native_arm64/TravelTown.MergeBoard/025856_ItemConsumableCombinerValidator.s,4,4,3,0,622191cdd0e5e7b721cb9f5a2611c65bb058fc548618e3201d72ab0d1a58d277,0
25857,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic.CombineValidators,MergeItemCombinerValidator,"public class MergeItemCombinerValidator : IItemCombinerValidator, IItemCombinerVisualPresentation",新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/CombineValidators/MergeItemCombinerValidator.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025857.txt,native_arm64/TravelTown.MergeBoard/025857_MergeItemCombinerValidator.s,5,5,4,0,09dc838d1b898cd9a26e2315be7df7f95a1bd5fe85457eedd84d1f6347e3eebd,0
25858,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic.CombineValidators,SplitterItemCombinerValidator,"public class SplitterItemCombinerValidator : IItemCombinerValidator, IItemCombinerVisualPresentation",新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/CombineValidators/SplitterItemCombinerValidator.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025858.txt,native_arm64/TravelTown.MergeBoard/025858_SplitterItemCombinerValidator.s,5,5,4,0,4464ce2b61e9cb3d9692ca17b0722f350b6db7dd13a81096e148b14ac27a0f68,0
25859,TravelTown.MergeBoard.dll,,BoardChangeStateOperationDataCreator.<>c,private sealed class BoardChangeStateOperationDataCreator.<>c,同一完整脚本,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/BoardOperations/BoardChangeStateOperationDataCreator.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025859.txt,native_arm64/TravelTown.MergeBoard/025859_BoardChangeStateOperationDataCreator_c.s,3,3,0,0,1fe1ff7bc50ed475639887d4ee0a87b353a93eeda439fc0733182dcd0f90a5d5,0
25860,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic.BoardOperations,BoardChangeStateOperationDataCreator,public class BoardChangeStateOperationDataCreator : BoardOperationDataCreator,新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/BoardOperations/BoardChangeStateOperationDataCreator.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025860.txt,native_arm64/TravelTown.MergeBoard/025860_BoardChangeStateOperationDataCreator.s,3,3,1,0,1fe1ff7bc50ed475639887d4ee0a87b353a93eeda439fc0733182dcd0f90a5d5,0
25861,TravelTown.MergeBoard.dll,,BoardCollectToolboxOperationDataCreator.<>c,private sealed class BoardCollectToolboxOperationDataCreator.<>c,同一完整脚本,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/BoardOperations/BoardCollectToolboxOperationDataCreator.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025861.txt,native_arm64/TravelTown.MergeBoard/025861_BoardCollectToolboxOperationDataCreator_c.s,3,3,0,0,a462f3ca5114b2ade90e24958ea2282a2896fec180a3f28bacd2383718f6cff6,0
25862,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic.BoardOperations,BoardCollectToolboxOperationDataCreator,public class BoardCollectToolboxOperationDataCreator : BoardOperationDataCreator,新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/BoardOperations/BoardCollectToolboxOperationDataCreator.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025862.txt,native_arm64/TravelTown.MergeBoard/025862_BoardCollectToolboxOperationDataCreator.s,3,3,1,0,a462f3ca5114b2ade90e24958ea2282a2896fec180a3f28bacd2383718f6cff6,0
25863,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic.BoardOperations,BoardCollectToolFragmentOperationDataCreator,public class BoardCollectToolFragmentOperationDataCreator : BoardOperationDataCreator,新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/BoardOperations/BoardCollectToolFragmentOperationDataCreator.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025863.txt,native_arm64/TravelTown.MergeBoard/025863_BoardCollectToolFragmentOperationDataCreator.s,3,3,1,0,b475e1336d96c437489a71b818afe3f29d16763cbc62e927c82789a1b9c85767,0
25864,TravelTown.MergeBoard.dll,,BoardExpendOperationDataCreator.<>c,private sealed class BoardExpendOperationDataCreator.<>c,同一完整脚本,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/BoardOperations/BoardExpendOperationDataCreator.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025864.txt,native_arm64/TravelTown.MergeBoard/025864_BoardExpendOperationDataCreator_c.s,4,4,0,0,7d9341fd7aa1a2d5039aa94964d75d68108859ef4b5a78981c551aa50f0717c6,0
25865,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic.BoardOperations,BoardExpendOperationDataCreator,public class BoardExpendOperationDataCreator : BoardOperationDataCreator,新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/BoardOperations/BoardExpendOperationDataCreator.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025865.txt,native_arm64/TravelTown.MergeBoard/025865_BoardExpendOperationDataCreator.s,3,3,1,0,7d9341fd7aa1a2d5039aa94964d75d68108859ef4b5a78981c551aa50f0717c6,0
25866,TravelTown.MergeBoard.dll,Merger.MergeBoard.Logic.BoardOperations,BoardFeedingExtractOperationDataCreator,public class BoardFeedingExtractOperationDataCreator : BoardOperationDataCreator,新棋盘玩法核心,generated_csharp/TravelTown.MergeBoard/Merger/MergeBoard/Logic/BoardOperations/BoardFeedingExtractOperationDataCreator.cs,metadata_blocks/TravelTown.MergeBoard/TypeDef_025866.txt,native_arm64/TravelTown.MergeBoard/025866_BoardFeedingExtractOperationDataCreator.s,3,3,1,0,b4403e16f18c2db70fb9bdaeb7a9544a38ea4bbb3163550e7649891ba7b40d8e,0
