typedef_index,image,namespace,type_name,signature_from_dump,rva,metadata_status,native_status,native_byte_count,native_sha256,rva_in_script_address_index,arm64_file,ghidra_pseudoc_file,bounded_pseudoc_file
689,TravelTown.Main.dll,MergeEngine.ECS.Systems,SystemManager,private void UpdateSystems() { },0x63A7A88,RVA_and_signature,arm64_complete_bound,788,7df5e9c170605d0d7daac76c741fa782f9ca5383ec923296eab5bc18ff5fc07b,True,native_arm64/TravelTown.Main/000689_SystemManager.s,,
689,TravelTown.Main.dll,MergeEngine.ECS.Systems,SystemManager,public void .ctor() { },0x63A7D9C,RVA_and_signature,arm64_complete_bound,220,12d8fae24679f7a19fb63f0416b5b56ffa26639d7accbe76702e980742ac2ab0,True,native_arm64/TravelTown.Main/000689_SystemManager.s,,
689,TravelTown.Main.dll,MergeEngine.ECS.Systems,SystemManager,private TSystem <AddSystem>b__12_0<TSystem>() { },,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000689_SystemManager.s,,
689,TravelTown.Main.dll,MergeEngine.ECS.Systems,SystemManager,private void <InitializeAll>g__HandleStartupException|18_0(Exception exception) { },0x63A79D0,RVA_and_signature,arm64_complete_bound,168,b4287bc08622ba946e462e8c248740b979d058e818b46e66da7802afdf35c788,True,native_arm64/TravelTown.Main/000689_SystemManager.s,,
691,TravelTown.Main.dll,MergeEngine.ECS.Systems,TickableSystem<TComponent>,public abstract SystemPriorities get_Priority();,,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000691_TickableSystem_TComponent_.s,,
691,TravelTown.Main.dll,MergeEngine.ECS.Systems,TickableSystem<TComponent>,private void MergeEngine.ECS.Systems.ITickableSystem.Tick() { },,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000691_TickableSystem_TComponent_.s,,
691,TravelTown.Main.dll,MergeEngine.ECS.Systems,TickableSystem<TComponent>,protected abstract void ProcessComponents(ReadOnlyCollection<TComponent> components);,,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000691_TickableSystem_TComponent_.s,,
691,TravelTown.Main.dll,MergeEngine.ECS.Systems,TickableSystem<TComponent>,protected void .ctor() { },,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000691_TickableSystem_TComponent_.s,,
692,TravelTown.Main.dll,,TimeDurationSystem.<>c,private static void .cctor() { },0x63A8624,RVA_and_signature,arm64_complete_bound,104,6051fdea23f342a0f6763aa508dee1b9218833ff51e6ac3edfeb46b4ded0e446,True,native_arm64/TravelTown.Main/000692_TimeDurationSystem_c.s,,
692,TravelTown.Main.dll,,TimeDurationSystem.<>c,public void .ctor() { },0x63A868C,RVA_and_signature,arm64_complete_bound,8,aa1b0fc958e8da26d1a6bd9b63d5a3d26a955b758f840263d1a64b1bbd89926c,True,native_arm64/TravelTown.Main/000692_TimeDurationSystem_c.s,,
692,TravelTown.Main.dll,,TimeDurationSystem.<>c,internal bool <ProcessComponents>b__5_0(TimeDurationComponent timeDuration) { },0x63A8694,RVA_and_signature,arm64_complete_bound,24,1e772d1478854f2d7a9c09e3e6eeb23133a050f93eca9d4604a1114afb9ae38d,True,native_arm64/TravelTown.Main/000692_TimeDurationSystem_c.s,,
693,TravelTown.Main.dll,MergeEngine.ECS.Systems,TimeDurationSystem,public override SystemPriorities get_Priority() { },0x63A8034,RVA_and_signature,arm64_complete_bound,8,5bce6661aae95481eeacc589150c74fa186814d1cba6925ab2d3d5616a8b62af,True,native_arm64/TravelTown.Main/000693_TimeDurationSystem.s,,
693,TravelTown.Main.dll,MergeEngine.ECS.Systems,TimeDurationSystem,protected override void ProcessComponents(ReadOnlyCollection<TimeDurationComponent> components) { },0x63A803C,RVA_and_signature,arm64_complete_bound,1048,0fa8ad02e442d64bcd283974cf621af4850b8f8c14514accee5f6a33f6dc8965,True,native_arm64/TravelTown.Main/000693_TimeDurationSystem.s,,
693,TravelTown.Main.dll,MergeEngine.ECS.Systems,TimeDurationSystem,private void AddKillComponentIfNoTimeLeft(TimeDurationComponent timeDurationComponent) { },0x63A854C,RVA_and_signature,arm64_complete_bound,144,e2c64848041b7690832c0a528d90320a1504a2fb2e6bc3edf689f0f47a0e754c,True,native_arm64/TravelTown.Main/000693_TimeDurationSystem.s,,
693,TravelTown.Main.dll,MergeEngine.ECS.Systems,TimeDurationSystem,private bool IsLocked(ComponentBase component) { },0x63A8454,RVA_and_signature,arm64_complete_bound,104,f7ff8b2f48d370a865473662ff9e6b7e094774cbb11110f1c5eb5e144bb38503,True,native_arm64/TravelTown.Main/000693_TimeDurationSystem.s,,
693,TravelTown.Main.dll,MergeEngine.ECS.Systems,TimeDurationSystem,public void .ctor() { },0x63A85DC,RVA_and_signature,arm64_complete_bound,72,97b509e5f22d919da2ee9f57ec985b1fcab7fcab6806ffa4e8fc2ac615768086,True,native_arm64/TravelTown.Main/000693_TimeDurationSystem.s,,
729,TravelTown.Main.dll,MergeEngine.ECS.Systems.Timing,TimeSystem,private TimeComponent get_BoardTimeComponent() { },0x63B75A0,RVA_and_signature,arm64_complete_bound,148,94bfff0401e8ffe37e69097c4d58d7914c1aa2dcd91771ecabcc49c8ae035340,True,native_arm64/TravelTown.Main/000729_TimeSystem.s,,
729,TravelTown.Main.dll,MergeEngine.ECS.Systems.Timing,TimeSystem,private DateTime get_ServerDateTime() { },0x63B7634,RVA_and_signature,arm64_complete_bound,164,0bad18df4779ffb19eada3291f1402b1c75b410e10b603c062032beb35a58bfd,True,native_arm64/TravelTown.Main/000729_TimeSystem.s,,
729,TravelTown.Main.dll,MergeEngine.ECS.Systems.Timing,TimeSystem,public double get_TotalSecondsNow() { },0x63B4C18,RVA_and_signature,arm64_complete_bound,176,2b058e8a9f140c4116eb096a79c0c865d6fa038049d34cab13624163857fdb20,True,native_arm64/TravelTown.Main/000729_TimeSystem.s,,
729,TravelTown.Main.dll,MergeEngine.ECS.Systems.Timing,TimeSystem,public DateTime get_CurrentDateTime() { },0x63AD3BC,RVA_and_signature,arm64_complete_bound,4,45912c8a6244340b41bfaba4a9d420c52f01f2712dfb23b84d25a3e515bb4a71,True,native_arm64/TravelTown.Main/000729_TimeSystem.s,,
729,TravelTown.Main.dll,MergeEngine.ECS.Systems.Timing,TimeSystem,public double get_DeltaTime() { },0x63AD3A4,RVA_and_signature,arm64_complete_bound,24,b406a88b0e9a328a87fa0f6a8fa9006980940606eeca5f35ec0070ba4289a836,True,native_arm64/TravelTown.Main/000729_TimeSystem.s,,
729,TravelTown.Main.dll,MergeEngine.ECS.Systems.Timing,TimeSystem,public static double get_TimeMultiplier() { },0x63B76D8,RVA_and_signature,arm64_complete_bound,88,117bd2ab1abdf8cbdf1f3019814448de74ef5bd8b82a49ca5ac09884bb4c5bdf,True,native_arm64/TravelTown.Main/000729_TimeSystem.s,,
729,TravelTown.Main.dll,MergeEngine.ECS.Systems.Timing,TimeSystem,public override SystemPriorities get_Priority() { },0x63B7730,RVA_and_signature,arm64_complete_bound,8,1e4eaf3091dc637ce530ea3faa9a622e2d1c288bb3777f595084df9999f5aeca,True,native_arm64/TravelTown.Main/000729_TimeSystem.s,,
729,TravelTown.Main.dll,MergeEngine.ECS.Systems.Timing,TimeSystem,public double get_DeltaTimeToProcess() { },0x63A84BC,RVA_and_signature,arm64_complete_bound,144,a3bb68034de7358d30a38884814518e0ffb7c18d73e2d3556577ef7b2e236c07,True,native_arm64/TravelTown.Main/000729_TimeSystem.s,ghidra_pseudoc/0x63A84BC.c,
729,TravelTown.Main.dll,MergeEngine.ECS.Systems.Timing,TimeSystem,protected override void ProcessComponents(ReadOnlyCollection<TimeComponent> components) { },0x63B7738,RVA_and_signature,arm64_complete_bound,816,f121e4c97857410228e0093985f3c5fbdfa873be05be652fc5e724078959b3a2,True,native_arm64/TravelTown.Main/000729_TimeSystem.s,ghidra_pseudoc/0x63B7738.c,
729,TravelTown.Main.dll,MergeEngine.ECS.Systems.Timing,TimeSystem,public void .ctor() { },0x63B7A68,RVA_and_signature,arm64_complete_bound,72,27bae0e51a7f237a8e634696870291b9c8cd6db777b55485f5a2be16f9dbd0a6,True,native_arm64/TravelTown.Main/000729_TimeSystem.s,,
729,TravelTown.Main.dll,MergeEngine.ECS.Systems.Timing,TimeSystem,private static void .cctor() { },0x63B7AB0,RVA_and_signature,arm64_complete_bound,76,5cb34def5a98eec6b0d0b7e9f9bfc213d47b01701d3016e6c56b6f98fb806d19,True,native_arm64/TravelTown.Main/000729_TimeSystem.s,,
750,TravelTown.Main.dll,MergeEngine.ECS.Systems.State,IRemoteLoadedComponent<TStatePayload>,public abstract void LoadComponent(TStatePayload componentData);,,signature_only,signature_only,0,,False,,,
762,TravelTown.Main.dll,MergeEngine.ECS.Systems.State,StateSystemBase<TStatePayload>,protected StateContext<TStatePayload> get_StateContext() { },,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000762_StateSystemBase_TStatePayload_.s,,
762,TravelTown.Main.dll,MergeEngine.ECS.Systems.State,StateSystemBase<TStatePayload>,private void set_StateContext(StateContext<TStatePayload> value) { },,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000762_StateSystemBase_TStatePayload_.s,,
762,TravelTown.Main.dll,MergeEngine.ECS.Systems.State,StateSystemBase<TStatePayload>,protected abstract void LoadState(TStatePayload newState);,,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000762_StateSystemBase_TStatePayload_.s,,
762,TravelTown.Main.dll,MergeEngine.ECS.Systems.State,StateSystemBase<TStatePayload>,protected override void InitializeSystem() { },,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000762_StateSystemBase_TStatePayload_.s,,
762,TravelTown.Main.dll,MergeEngine.ECS.Systems.State,StateSystemBase<TStatePayload>,protected override void DisposeSystem() { },,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000762_StateSystemBase_TStatePayload_.s,,
762,TravelTown.Main.dll,MergeEngine.ECS.Systems.State,StateSystemBase<TStatePayload>,"protected bool TryLoadComponent<TComponent, TPayload>(TComponent component, TPayload payload) { }",,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000762_StateSystemBase_TStatePayload_.s,,
762,TravelTown.Main.dll,MergeEngine.ECS.Systems.State,StateSystemBase<TStatePayload>,private void LoadStateInternal(TStatePayload state) { },,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000762_StateSystemBase_TStatePayload_.s,,
762,TravelTown.Main.dll,MergeEngine.ECS.Systems.State,StateSystemBase<TStatePayload>,protected void .ctor() { },,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000762_StateSystemBase_TStatePayload_.s,,
768,TravelTown.Main.dll,MergeEngine.ECS.Systems.State.Board,BoardInventorySlotsStateSystem<TState>,protected override void LoadState(TState boardInventorySlots) { },,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000768_BoardInventorySlotsStateSystem_TState_.s,,
768,TravelTown.Main.dll,MergeEngine.ECS.Systems.State.Board,BoardInventorySlotsStateSystem<TState>,public void .ctor() { },,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000768_BoardInventorySlotsStateSystem_TState_.s,,
769,TravelTown.Main.dll,,BoardInventoryStateSystem.<>c<TState>,private static void .cctor() { },,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000769_BoardInventoryStateSystem_c_TState_.s,,
769,TravelTown.Main.dll,,BoardInventoryStateSystem.<>c<TState>,public void .ctor() { },,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000769_BoardInventoryStateSystem_c_TState_.s,,
769,TravelTown.Main.dll,,BoardInventoryStateSystem.<>c<TState>,internal bool <GetExistingEntityIds>b__2_0(InventorySlotComponent item) { },,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000769_BoardInventoryStateSystem_c_TState_.s,,
769,TravelTown.Main.dll,,BoardInventoryStateSystem.<>c<TState>,internal IdComponent <GetExistingEntityIds>b__2_1(InventorySlotComponent items) { },,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000769_BoardInventoryStateSystem_c_TState_.s,,
770,TravelTown.Main.dll,MergeEngine.ECS.Systems.State.Board,BoardInventoryStateSystem<TState>,protected override void EntitiesRemovalLogic(IComponentBase component) { },,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000770_BoardInventoryStateSystem_TState_.s,,
770,TravelTown.Main.dll,MergeEngine.ECS.Systems.State.Board,BoardInventoryStateSystem<TState>,public override List<IdComponent> GetExistingEntityIds() { },,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000770_BoardInventoryStateSystem_TState_.s,,
770,TravelTown.Main.dll,MergeEngine.ECS.Systems.State.Board,BoardInventoryStateSystem<TState>,"protected override void ProcessItems(TState boardInventory, List<IdComponent> existingEntityIds) { }",,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000770_BoardInventoryStateSystem_TState_.s,,
770,TravelTown.Main.dll,MergeEngine.ECS.Systems.State.Board,BoardInventoryStateSystem<TState>,public void .ctor() { },,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000770_BoardInventoryStateSystem_TState_.s,,
771,TravelTown.Main.dll,,BoardItemsStateSystem.<>c<TState>,private static void .cctor() { },,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000771_BoardItemsStateSystem_c_TState_.s,,
771,TravelTown.Main.dll,,BoardItemsStateSystem.<>c<TState>,public void .ctor() { },,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000771_BoardItemsStateSystem_c_TState_.s,,
771,TravelTown.Main.dll,,BoardItemsStateSystem.<>c<TState>,internal IdComponent <GetExistingEntityIds>b__5_0(PositionComponent items) { },,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000771_BoardItemsStateSystem_c_TState_.s,,
