caller_rva,caller_type_indices,callee_rva,callee_type_index,callee_namespace,callee_type,callee_signature,callee_selected
0x6741F9C,9220,0x674261C,9220,Merger.Game.Views.Board,BoardQueueView,"private void SlideItemIntoQueue(IItem item, Vector2 itemPositionInRoot, InstantiateAndSlideIconsAnimationSettings animationSettings) { }",True
0x6741F9C,9220,0x68AAF28,10428,Framework.Core.View,ViewComponent,public RectTransform get_RectTransform() { },True
0x6742330,9220,0x6626160,8279,Merger.Game.ViewModel,GameBaseViewModel,public BindableProperty<CurrentBoardType> get_BoardType() { },True
0x67424A8,9220,0x6741248,9220,Merger.Game.Views.Board,BoardQueueView,private GameObject get__counter() { },True
0x67424A8,9220,0x674127C,9220,Merger.Game.Views.Board,BoardQueueView,private RectTransform get_ParentContainer() { },True
0x67424A8,9220,0x67412F0,9220,Merger.Game.Views.Board,BoardQueueView,private bool get_HasItems() { },True
0x67424A8,9220,0x68AAF28,10428,Framework.Core.View,ViewComponent,public RectTransform get_RectTransform() { },True
0x67429E4,9220,0x3BC6BD4,10424,Framework.Core,Base,Framework.Core.Base$$FireSignal<object>,True
0x67429E4,9220,0x5FF4544,259,MergeEngine.Signal.Board,DequeueItemSignal,"public void .ctor(Vector2 queuePositionInRoot, Vector2 queueWorldPosition) { }",True
0x67429E4,9220,0x68AAF28,10428,Framework.Core.View,ViewComponent,public RectTransform get_RectTransform() { },True
0x6742C04,9220,0x674127C,9220,Merger.Game.Views.Board,BoardQueueView,private RectTransform get_ParentContainer() { },True
0x6742C78,9220,0x674127C,9220,Merger.Game.Views.Board,BoardQueueView,private RectTransform get_ParentContainer() { },True
0x6742EA0,9221,0x664ADA4,8392,Merger.Game.ViewModel.Board,BoardQueueViewModel,public BindableProperty<int> get_EffectiveQueueCount() { },True
0x6742F08,9221,0x68AAF28,10428,Framework.Core.View,ViewComponent,public RectTransform get_RectTransform() { },True
0x6742F7C,9221,0x674306C,9221,Merger.Game.Views.Board,BoardQueueView2,private void InitializeUiComponents() { },True
0x6742F7C,9221,0x67431E8,9221,Merger.Game.Views.Board,BoardQueueView2,private void SubscribeOnSignals() { },True
0x67431E8,9221,0x3BC70A8,10424,Framework.Core,Base,Framework.Core.Base$$SubscribeToSignal<object>,True
0x67431E8,9221,0x3BC7104,10424,Framework.Core,Base,Framework.Core.Base$$SubscribeToSignal<object>,True
0x67431E8,9221,0x664ADA4,8392,Merger.Game.ViewModel.Board,BoardQueueViewModel,public BindableProperty<int> get_EffectiveQueueCount() { },True
0x67431E8,9221,0x664AE44,8392,Merger.Game.ViewModel.Board,BoardQueueViewModel,public BindableProperty<AssetReferenceT<Sprite>> get_EffectiveHeadSprite() { },True
0x67431E8,9221,0x664B7D0,8392,Merger.Game.ViewModel.Board,BoardQueueViewModel,public BindableProperty<GameState> get_GameState() { },True
0x67435D0,9221,0x3BC74C4,10424,Framework.Core,Base,Framework.Core.Base$$UnsubscribeFromSignal<object>,True
0x67435D0,9221,0x3BC7514,10424,Framework.Core,Base,Framework.Core.Base$$UnsubscribeFromSignal<object>,True
0x67435D0,9221,0x664ADA4,8392,Merger.Game.ViewModel.Board,BoardQueueViewModel,public BindableProperty<int> get_EffectiveQueueCount() { },True
0x67435D0,9221,0x664AE44,8392,Merger.Game.ViewModel.Board,BoardQueueViewModel,public BindableProperty<AssetReferenceT<Sprite>> get_EffectiveHeadSprite() { },True
0x67435D0,9221,0x664B714,8392,Merger.Game.ViewModel.Board,BoardQueueViewModel,public BindableProperty<bool> get_IsLoading() { },True
0x67435D0,9221,0x664B7D0,8392,Merger.Game.ViewModel.Board,BoardQueueViewModel,public BindableProperty<GameState> get_GameState() { },True
0x6743A58,9221,0x6742F08,9221,Merger.Game.Views.Board,BoardQueueView2,private RectTransform get_ParentContainer() { },True
0x6743AC0,9221,0x6742EA0,9221,Merger.Game.Views.Board,BoardQueueView2,private bool get_HasItems() { },True
0x6743D1C,9221,0x5269B3C,8590,Merger.Game.Views,GameViewBase<TViewModel>,Merger.Game.Views.GameViewBase<object>$$get_HasGameStarted,True
0x6743D1C,9221,0x664B664,8392,Merger.Game.ViewModel.Board,BoardQueueViewModel,public bool get_IsBoardFull() { },True
0x6743D1C,9221,0x664B69C,8392,Merger.Game.ViewModel.Board,BoardQueueViewModel,public int get_PlayerLevel() { },True
0x6743D1C,9221,0x664B6F0,8392,Merger.Game.ViewModel.Board,BoardQueueViewModel,public bool get_ShowingTutorial() { },True
0x6743EB8,9221,0x6742F08,9221,Merger.Game.Views.Board,BoardQueueView2,private RectTransform get_ParentContainer() { },True
0x6743F34,9221,0x664B714,8392,Merger.Game.ViewModel.Board,BoardQueueViewModel,public BindableProperty<bool> get_IsLoading() { },True
0x6743F34,9221,0x6742EA0,9221,Merger.Game.Views.Board,BoardQueueView2,private bool get_HasItems() { },True
0x6743F34,9221,0x6743BA0,9221,Merger.Game.Views.Board,BoardQueueView2,private void ActivateGameObject(bool isOn) { },True
0x6743F34,9221,0x6744020,9221,Merger.Game.Views.Board,BoardQueueView2,private void TryDisplayQueuedItem() { },True
0x6744020,9221,0x664ADA4,8392,Merger.Game.ViewModel.Board,BoardQueueViewModel,public BindableProperty<int> get_EffectiveQueueCount() { },True
0x6744020,9221,0x664AE44,8392,Merger.Game.ViewModel.Board,BoardQueueViewModel,public BindableProperty<AssetReferenceT<Sprite>> get_EffectiveHeadSprite() { },True
0x6744020,9221,0x6742EA0,9221,Merger.Game.Views.Board,BoardQueueView2,private bool get_HasItems() { },True
0x6744020,9221,0x67445C4,9221,Merger.Game.Views.Board,BoardQueueView2,private void TryEnableQueueView() { },True
0x6744020,9221,0x67449C0,9221,Merger.Game.Views.Board,BoardQueueView2,private void UpdateTimerView() { },True
0x6744184,9221,0x5269B3C,8590,Merger.Game.Views,GameViewBase<TViewModel>,Merger.Game.Views.GameViewBase<object>$$get_HasGameStarted,True
0x6744184,9221,0x664BDEC,8392,Merger.Game.ViewModel.Board,BoardQueueViewModel,"public bool ShouldSlide(CurrentBoardType boardType, ItemQueuedSignal signal, Nullable<RewardDestinationType> destinationType, bool activeInHierarchy) { }",True
0x6744184,9221,0x6744020,9221,Merger.Game.Views.Board,BoardQueueView2,private void TryDisplayQueuedItem() { },True
0x6744184,9221,0x67445C4,9221,Merger.Game.Views.Board,BoardQueueView2,private void TryEnableQueueView() { },True
0x6744184,9221,0x674465C,9221,Merger.Game.Views.Board,BoardQueueView2,"private void SlideItemIntoQueue(IItem item, Vector2 itemStartPosition, Func<GameObject> getPrefabInstance, Func<FlyingIconView, InstantiateAndSlideIconsAnimationSettings, Tween> overrideTween, InstantiateAndSlideIconsAnimationSettings animationSettings) { }",True
0x67445C4,9221,0x6742EA0,9221,Merger.Game.Views.Board,BoardQueueView2,private bool get_HasItems() { },True
0x67445C4,9221,0x6742F08,9221,Merger.Game.Views.Board,BoardQueueView2,private RectTransform get_ParentContainer() { },True
0x67445C4,9221,0x6743BA0,9221,Merger.Game.Views.Board,BoardQueueView2,private void ActivateGameObject(bool isOn) { },True
0x67449C0,9221,0x664B51C,8392,Merger.Game.ViewModel.Board,BoardQueueViewModel,public double get_ItemDuration() { },True
0x6744AE8,9221,0x3BC6BD4,10424,Framework.Core,Base,Framework.Core.Base$$FireSignal<object>,True
0x6744AE8,9221,0x5FF4544,259,MergeEngine.Signal.Board,DequeueItemSignal,"public void .ctor(Vector2 queuePositionInRoot, Vector2 queueWorldPosition) { }",True
0x6744AE8,9221,0x664B350,8392,Merger.Game.ViewModel.Board,BoardQueueViewModel,public bool get_CanDequeueInCurrentBoardEvent() { },True
0x6744AE8,9221,0x68AAF28,10428,Framework.Core.View,ViewComponent,public RectTransform get_RectTransform() { },True
0x6744C24,9221,0x6742EA0,9221,Merger.Game.Views.Board,BoardQueueView2,private bool get_HasItems() { },True
0x6744D0C,9221,0x5269B3C,8590,Merger.Game.Views,GameViewBase<TViewModel>,Merger.Game.Views.GameViewBase<object>$$get_HasGameStarted,True
0x6744D0C,9221,0x6744C24,9221,Merger.Game.Views.Board,BoardQueueView2,private void TryPlayHideAnimation() { },True
0x6744DBC,9221,0x5269B3C,8590,Merger.Game.Views,GameViewBase<TViewModel>,Merger.Game.Views.GameViewBase<object>$$get_HasGameStarted,True
0x6744DBC,9221,0x67445C4,9221,Merger.Game.Views.Board,BoardQueueView2,private void TryEnableQueueView() { },True
0x6745100,9221,0x6743BA0,9221,Merger.Game.Views.Board,BoardQueueView2,private void ActivateGameObject(bool isOn) { },True
0x676ACB8,9351,0x5FF3B6C,232,MergeEngine.Signal.Items,MergeItemBubbleSignalBase,"protected void .ctor(IMergeItem item, int level) { }",True
0x676ADA8,9352,0x5FF3B6C,232,MergeEngine.Signal.Items,MergeItemBubbleSignalBase,"protected void .ctor(IMergeItem item, int level) { }",True
0x676AE24,9352,0x5FF3B6C,232,MergeEngine.Signal.Items,MergeItemBubbleSignalBase,"protected void .ctor(IMergeItem item, int level) { }",True
0x676AEA8,9354,0x5FF3B6C,232,MergeEngine.Signal.Items,MergeItemBubbleSignalBase,"protected void .ctor(IMergeItem item, int level) { }",True
0x676C2F8,9415,0x5FF3FB4,244,MergeEngine.Signal.Inventory,ItemAmountInventoryBaseSignal,"public void .ctor(int availableSlots, int inventoryCapacity, int freeTilesOnBoard, InventorySlotType type, int numNewProducerSlots) { }",True
0x67844BC,932,0x6784534,932,MergeEngine.ECS.Systems.Board,SplitSystem,private bool IsLocked(PositionComponent firstItem) { },True
0x67844BC,932,0x678459C,932,MergeEngine.ECS.Systems.Board,SplitSystem,"private bool GetSplitterAndTarget(PositionComponent firstItem, PositionComponent secondItem, out SplitComponent splitItem, out PositionComponent splitTarget, out BoardItemPosition splitterPosition) { }",True
0x67844BC,932,0x67846B4,932,MergeEngine.ECS.Systems.Board,SplitSystem,private bool CanBeSplit(PositionComponent splitTarget) { },True
0x6784534,932,0x3BED81C,1054,MergeEngine.ECS.Components.Items,ComponentBase,MergeEngine.ECS.Components.Items.ComponentBase$$GetComponent<object>,True
0x678459C,932,0x3BED81C,1054,MergeEngine.ECS.Components.Items,ComponentBase,MergeEngine.ECS.Components.Items.ComponentBase$$GetComponent<object>,True
0x67846B4,932,0x3BED81C,1054,MergeEngine.ECS.Components.Items,ComponentBase,MergeEngine.ECS.Components.Items.ComponentBase$$GetComponent<object>,True
0x67846B4,932,0x3BED85C,1054,MergeEngine.ECS.Components.Items,ComponentBase,MergeEngine.ECS.Components.Items.ComponentBase$$GetComponents<object>,True
0x6784A48,932,0x67844BC,932,MergeEngine.ECS.Systems.Board,SplitSystem,"public bool CanCombineItems(PositionComponent firstItem, PositionComponent secondItem) { }",True
0x6784A48,932,0x6784AF4,932,MergeEngine.ECS.Systems.Board,SplitSystem,"private bool ShouldVerifySplit(PositionComponent firstItem, PositionComponent secondItem) { }",True
0x6784A48,932,0x6784CD8,932,MergeEngine.ECS.Systems.Board,SplitSystem,"private void VerifyMerge(PositionComponent firstItem, PositionComponent secondItem) { }",True
0x6784AF4,932,0x6A1D9C4,1226,MergeEngine.Configuration.Orders.Difficulty,MergeItemUtils,public static bool IsSplitterItem(IMergeItem mergeItem) { },True
0x6784CD8,932,0x676D1D8,9460,Merger.Game.Signal,VerifyBoardMergeSignal,"public void .ctor(MergeCheckItemType mergeCheckType, PositionComponent firstItem, PositionComponent secondItem, IItem checkInitiatingItem, IItem mergeItem, IItem resultItem, Action<BoardItemPosition, BoardItemPosition> confirmMergeAction, Action declineMergeAction) { }",True
0x6784CD8,932,0x6784F94,932,MergeEngine.ECS.Systems.Board,SplitSystem,"private IMergeItem GetResultItem(PositionComponent firstItem, PositionComponent secondItem) { }",True
0x6784EE4,932,0x678459C,932,MergeEngine.ECS.Systems.Board,SplitSystem,"private bool GetSplitterAndTarget(PositionComponent firstItem, PositionComponent secondItem, out SplitComponent splitItem, out PositionComponent splitTarget, out BoardItemPosition splitterPosition) { }",True
0x6784EE4,932,0x6785154,932,MergeEngine.ECS.Systems.Board,SplitSystem,"private bool TrySplitItem(SplitComponent splitItem, PositionComponent splitTarget, BoardItemPosition from, BoardItemPosition to, BoardItemPosition splitterPosition) { }",True
0x6784F94,932,0x678459C,932,MergeEngine.ECS.Systems.Board,SplitSystem,"private bool GetSplitterAndTarget(PositionComponent firstItem, PositionComponent secondItem, out SplitComponent splitItem, out PositionComponent splitTarget, out BoardItemPosition splitterPosition) { }",True
0x67850F8,932,0x6660834,919,MergeEngine.ECS.Systems.Board,BoardSystem,public PositionComponent GetItem(BoardItemPosition position) { },True
0x6785154,932,0x67846B4,932,MergeEngine.ECS.Systems.Board,SplitSystem,private bool CanBeSplit(PositionComponent splitTarget) { },True
0x6785154,932,0x67851C4,932,MergeEngine.ECS.Systems.Board,SplitSystem,"private bool Split(SplitComponent splitItem, PositionComponent splitTarget, BoardItemPosition from, BoardItemPosition to, BoardItemPosition splitterPosition) { }",True
0x67851C4,932,0x3BED81C,1054,MergeEngine.ECS.Components.Items,ComponentBase,MergeEngine.ECS.Components.Items.ComponentBase$$GetComponent<object>,True
0x67851C4,932,0x6785344,933,MergeEngine.ECS.Systems.Board,StackingSystem,public bool get_IsStackingEnabled() { },True
0x67851C4,932,0x6785408,932,MergeEngine.ECS.Systems.Board,SplitSystem,"private SplitSystem.SplitContext CreateSplitContext(SplitComponent splitItem, PositionComponent splitTarget, BoardItemPosition from, BoardItemPosition to, BoardItemPosition splitterPosition) { }",True
