TypeDefIndex	Namespace	Type	Kind	Declaration	AssetRipperFile	ScopeReason	Il2CppDumperBlock	FieldCount	MethodCount
1906		BoardController.	struct	private struct BoardController.<UnboxCellsAfterLevelupDismiss>d__294 : IAsyncStateMachine // TypeDefIndex: 1906	MergePuzzle/BoardController.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01906_BoardController..txt	10	2
1907	MergePuzzle	BoardController	class	public class BoardController : BaseSubscriberService, IBoardController, IEventReceiver<BoardEvent.InitializeBoard>, IEventReceiverBase, IEventReceiver<BoardEvent.Move>, IEventReceiver<BoardEvent.Merge>, IEventReceiver<BoardEvent.Swap>, IEventReceiver<BoardEvent.CollectCollectable>, IEventReceiver<BoardEvent.SpawnerSpawn>, IEventReceiver<BoardEvent.PerishableSpawnerSpawn>, IEventReceiver<BoardEvent.AutoSpawnerSpawn>, IEventReceiver<BoardEvent.ChestSpawnerSpawn>, IEventReceiver<BoardEvent.RemoveFromInventory>, IEventReceiver<BoardEvent.AddToInventory>, IEventReceiver<BoardEvent.UndoItemSell>, IEventReceiver<BoardEvent.RemoveItemViaSellComplete>, IEventReceiver<BoardEvent.RevertMove>, IEventReceiver<NonMovableItemClick>, IEventReceiver<ItemClick>, IEventReceiver<BoardEvent.RemoveFromRewardUI>, IEventReceiver<BoardEvent.BubbleTimeFinish>, IEventReceiver<BoardEvent.BoosterPanelStatusChange>, IEventReceiver<BoardEvent.BoosterBoardAction>, IEventReceiver<BoardEvent.CloudDestroy>, IEventReceiver<BoardEvent.EnergyRefillSuccess>, IEventReceiver<AnimationEvent.SpawnerHintAdd>, IEventReceiver<TaskEvent.TaskDoneBoardItemsMoveCompleted>, IEventReceiver<BoardEvent.BoosterAnimationCompleted>, IEventReceiver<BoardEvent.ClearBoard>, IEventReceiver<BoardEvent.PreMergeParticleActive>, IEventReceiver<CameraEvent.CameraChangedRequest>, IEventReceiver<CameraEvent.CameraChangeCompleted>, IEventReceiver<SrDebuggerEvent.EventSpawn>, IEventReceiver<BoardEvent.ApplicationPause>, IEventReceiver<SrDebuggerEvent.CompleteMetaTaskUntil>, IEventReceiver<PurchaseEvent.PurchaseResult>, IEventReceiver<CanvasEvent.NonUndoClicked>, IEventReceiver<TaskEvent.LevelUpDismissed>, IEventReceiver<PurchaseEvent.SetTrigger>, IEventReceiver<BoardEvent.PickBoxItemSelection>, IEventReceiver<AnimationEvent.AnimationFinished>, IEventReceiver<RecurringEvent.CurrencyClicked>, IEventReceiver<BoardEvent.DestroyFromBoard>, IEventReceiver<BoardEvent.ClearSelectedPosition>, IEventReceiver<CanvasEvent.PlayTimeLimitedClockParticle>, IEventReceiver<DailyChallengeEvent.PickChestConceptRewardBoxItemSelection>, IEventReceiver<BoardEvent.OnStateChange>, IEventReceiver<BoardEvent.BoardItemPositionUpdate>, IEventReceiver<MetaEvent.SeasonSoftFinish>, IEventReceiver<BoardEvent.TaskSupportChestSpawnerSpawn> // TypeDefIndex: 1907	MergePuzzle/BoardController.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01907_BoardController.txt	60	282
1909	MergePuzzle	BoardPosition	class	public class BoardPosition // TypeDefIndex: 1909	MergePuzzle/BoardPosition.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01909_BoardPosition.txt	3	3
1910	MergePuzzle	BoardPositionData	class	public class BoardPositionData // TypeDefIndex: 1910	MergePuzzle/BoardPositionData.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01910_BoardPositionData.txt	9	3
1914	MergePuzzle	BoosterEntity	class	public class BoosterEntity // TypeDefIndex: 1914	MergePuzzle/BoosterEntity.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01914_BoosterEntity.txt	6	3
1915	MergePuzzle	BoosterType	enum	public enum BoosterType // TypeDefIndex: 1915	MergePuzzle/BoosterType.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01915_BoosterType.txt	1	0
1920	MergePuzzle	BoosterItemData	class	public abstract class BoosterItemData : ScriptableObject // TypeDefIndex: 1920	MergePuzzle/BoosterItemData.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01920_BoosterItemData.txt	12	4
1921	MergePuzzle	BubbleBoosterData	class	public class BubbleBoosterData : BoosterItemData // TypeDefIndex: 1921	MergePuzzle/BubbleBoosterData.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01921_BubbleBoosterData.txt	1	2
1922		LevelBoosterData.	class	private sealed class LevelBoosterData.<>c // TypeDefIndex: 1922	MergePuzzle/LevelBoosterData.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01922_LevelBoosterData..txt	2	3
1923	MergePuzzle	LevelBoosterData	class	public class LevelBoosterData : BoosterItemData // TypeDefIndex: 1923	MergePuzzle/LevelBoosterData.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01923_LevelBoosterData.txt	1	2
1924	MergePuzzle	SpawnerSkipBoosterData	class	public class SpawnerSkipBoosterData : BoosterItemData // TypeDefIndex: 1924	MergePuzzle/SpawnerSkipBoosterData.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01924_SpawnerSkipBoosterData.txt	1	3
1925	MergePuzzle	SplitBoosterData	class	public class SplitBoosterData : BoosterItemData // TypeDefIndex: 1925	MergePuzzle/SplitBoosterData.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01925_SplitBoosterData.txt	2	3
1931		BoosterItemController.	class	private sealed class BoosterItemController.<ProcessCameraChange>d__48 : IEnumerator<object>, IEnumerator, IDisposable // TypeDefIndex: 1931	MergePuzzle/BoosterItemController.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01931_BoosterItemController..txt	3	6
1932	MergePuzzle	BoosterItemController	class	public class BoosterItemController : BaseSubscriber, IEventReceiver<BoardEvent.BoosterUsed>, IEventReceiverBase, IEventReceiver<TaskEvent.LevelUpDismissed>, IEventReceiver<BoardEvent.RewardBoosterArrived>, IEventReceiver<BoardEvent.BoardItemRemoveFinished>, IEventReceiver<CameraEvent.CameraChangeCompleted>, IEventReceiver<BoardEvent.BoardItemPositionUpdateStart>, IEventReceiver<BoardEvent.OnStateChange>, IEventReceiver<EntityUpdateEvent.RewardAnimationStatusChange>, IEventReceiver<EntityUpdateEvent.SeasonPassRewardUpdate>, IEventReceiver<EntityUpdateEvent.LevelUpdateEntity>, IEventReceiver<BoardEvent.UpdateUIBooster>, IEventReceiver<BoardEvent.MergeCompleted>, IEventReceiver<BoardEvent.MergeStart> // TypeDefIndex: 1932	MergePuzzle/BoosterItemController.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01932_BoosterItemController.txt	26	31
1946		InventoryEntity.InventorySpawnerEntity	class	public class InventoryEntity.InventorySpawnerEntity // TypeDefIndex: 1946	MergePuzzle/InventoryEntity.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01946_InventoryEntity.InventorySpawnerEntity.txt	3	1
1947		InventoryEntity.ArchiveTaskEntity	class	public class InventoryEntity.ArchiveTaskEntity // TypeDefIndex: 1947	MergePuzzle/InventoryEntity.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01947_InventoryEntity.ArchiveTaskEntity.txt	4	6
1948		InventoryEntity.	class	private sealed class InventoryEntity.<>c__DisplayClass15_0 // TypeDefIndex: 1948	MergePuzzle/InventoryEntity.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01948_InventoryEntity..txt	1	2
1949		InventoryEntity.	class	private sealed class InventoryEntity.<>c__DisplayClass19_0 // TypeDefIndex: 1949	MergePuzzle/InventoryEntity.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01949_InventoryEntity..txt	1	2
1950		InventoryEntity.	class	private sealed class InventoryEntity.<>c__DisplayClass20_0 // TypeDefIndex: 1950	MergePuzzle/InventoryEntity.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01950_InventoryEntity..txt	2	2
1951		InventoryEntity.	class	private sealed class InventoryEntity.<>c__DisplayClass25_0 // TypeDefIndex: 1951	MergePuzzle/InventoryEntity.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01951_InventoryEntity..txt	2	2
1952	MergePuzzle	InventoryEntity	class	public class InventoryEntity // TypeDefIndex: 1952	MergePuzzle/InventoryEntity.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01952_InventoryEntity.txt	6	18
1954	MergePuzzle	InventoryCell	class	public class InventoryCell : MonoBehaviour // TypeDefIndex: 1954	MergePuzzle/InventoryCell.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01954_InventoryCell.txt	23	12
1961		BoardTaskData.	class	private sealed class BoardTaskData.<>c // TypeDefIndex: 1961	MergePuzzle/BoardTaskData.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01961_BoardTaskData..txt	2	3
1962		BoardTaskData.	class	private sealed class BoardTaskData.<>c__DisplayClass3_0 // TypeDefIndex: 1962	MergePuzzle/BoardTaskData.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01962_BoardTaskData..txt	1	2
1963	MergePuzzle	BoardTaskData	class	public class BoardTaskData // TypeDefIndex: 1963	MergePuzzle/BoardTaskData.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01963_BoardTaskData.txt	3	10
1964		BoardTaskEntity.	class	private sealed class BoardTaskEntity.<>c // TypeDefIndex: 1964	MergePuzzle/BoardTaskEntity.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01964_BoardTaskEntity..txt	7	8
1965		BoardTaskEntity.	class	private sealed class BoardTaskEntity.<>c__DisplayClass100_0 // TypeDefIndex: 1965	MergePuzzle/BoardTaskEntity.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01965_BoardTaskEntity..txt	1	2
1966		BoardTaskEntity.	class	private sealed class BoardTaskEntity.<>c__DisplayClass56_0 // TypeDefIndex: 1966	MergePuzzle/BoardTaskEntity.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01966_BoardTaskEntity..txt	1	2
1967		BoardTaskEntity.	class	private sealed class BoardTaskEntity.<>c__DisplayClass69_0 // TypeDefIndex: 1967	MergePuzzle/BoardTaskEntity.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01967_BoardTaskEntity..txt	1	2
1968		BoardTaskEntity.	class	private sealed class BoardTaskEntity.<>c__DisplayClass69_1 // TypeDefIndex: 1968	MergePuzzle/BoardTaskEntity.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01968_BoardTaskEntity..txt	1	2
1969		BoardTaskEntity.	class	private sealed class BoardTaskEntity.<>c__DisplayClass86_0 // TypeDefIndex: 1969	MergePuzzle/BoardTaskEntity.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01969_BoardTaskEntity..txt	1	3
1970		BoardTaskEntity.	class	private sealed class BoardTaskEntity.<>c__DisplayClass92_0 // TypeDefIndex: 1970	MergePuzzle/BoardTaskEntity.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01970_BoardTaskEntity..txt	1	2
1971		BoardTaskEntity.	class	private sealed class BoardTaskEntity.<>c__DisplayClass94_0 // TypeDefIndex: 1971	MergePuzzle/BoardTaskEntity.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01971_BoardTaskEntity..txt	1	4
1972		BoardTaskEntity.	class	private sealed class BoardTaskEntity.<>c__DisplayClass95_0 // TypeDefIndex: 1972	MergePuzzle/BoardTaskEntity.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01972_BoardTaskEntity..txt	1	4
1973		BoardTaskEntity.	struct	private struct BoardTaskEntity.<OptimizeCompletedTaskData>d__65 : IAsyncStateMachine // TypeDefIndex: 1973	MergePuzzle/BoardTaskEntity.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01973_BoardTaskEntity..txt	11	2
1974	MergePuzzle	BoardTaskEntity	class	public class BoardTaskEntity // TypeDefIndex: 1974	MergePuzzle/BoardTaskEntity.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01974_BoardTaskEntity.txt	54	48
1977		BoardTaskItem.	class	private sealed class BoardTaskItem.<>c__DisplayClass45_0 // TypeDefIndex: 1977	MergePuzzle/BoardTaskItem.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01977_BoardTaskItem..txt	2	2
1978		BoardTaskItem.	class	private sealed class BoardTaskItem.<>c__DisplayClass46_0 // TypeDefIndex: 1978	MergePuzzle/BoardTaskItem.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01978_BoardTaskItem..txt	2	2
1979		BoardTaskItem.	class	private sealed class BoardTaskItem.<>c__DisplayClass47_0 // TypeDefIndex: 1979	MergePuzzle/BoardTaskItem.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01979_BoardTaskItem..txt	1	2
1980		BoardTaskItem.	class	private sealed class BoardTaskItem.<>c__DisplayClass49_0 // TypeDefIndex: 1980	MergePuzzle/BoardTaskItem.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01980_BoardTaskItem..txt	1	2
1981	MergePuzzle	BoardTaskItem	class	public class BoardTaskItem // TypeDefIndex: 1981	MergePuzzle/BoardTaskItem.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01981_BoardTaskItem.txt	34	17
1982	MergePuzzle	BoardTaskGoal	class	public class BoardTaskGoal // TypeDefIndex: 1982	MergePuzzle/BoardTaskGoal.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01982_BoardTaskGoal.txt	3	2
1984	MergePuzzle	BoardTaskType	enum	public enum BoardTaskType // TypeDefIndex: 1984	MergePuzzle/BoardTaskType.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01984_BoardTaskType.txt	1	0
1990		RewardEntity.RewardType	enum	private enum RewardEntity.RewardType // TypeDefIndex: 1990	MergePuzzle/RewardEntity.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01990_RewardEntity.RewardType.txt	1	0
1991	MergePuzzle	RewardEntity	class	public class RewardEntity : IComparable<RewardEntity> // TypeDefIndex: 1991	MergePuzzle/RewardEntity.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01991_RewardEntity.txt	4	10
1992		TaskEvent.TaskDoneProcessStarted	struct	public struct TaskEvent.TaskDoneProcessStarted : IEvent // TypeDefIndex: 1992	MergePuzzle/TaskEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01992_TaskEvent.TaskDoneProcessStarted.txt	4	0
1993		TaskEvent.TaskDoneXPAndRewardAnimationsComplete	struct	public struct TaskEvent.TaskDoneXPAndRewardAnimationsComplete : IEvent // TypeDefIndex: 1993	MergePuzzle/TaskEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01993_TaskEvent.TaskDoneXPAndRewardAnimationsComplete.txt	0	0
1994		TaskEvent.SeasonPassPointAnimationComplete	struct	public struct TaskEvent.SeasonPassPointAnimationComplete : IEvent // TypeDefIndex: 1994	MergePuzzle/TaskEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01994_TaskEvent.SeasonPassPointAnimationComplete.txt	2	0
1995		TaskEvent.BoardEventPointAnimationComplete	struct	public struct TaskEvent.BoardEventPointAnimationComplete : IEvent // TypeDefIndex: 1995	MergePuzzle/TaskEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01995_TaskEvent.BoardEventPointAnimationComplete.txt	2	0
1996		TaskEvent.RefreshScrollableArea	struct	public struct TaskEvent.RefreshScrollableArea : IEvent // TypeDefIndex: 1996	MergePuzzle/TaskEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01996_TaskEvent.RefreshScrollableArea.txt	3	0
1997		TaskEvent.TaskDoneBoardItemsMoveCompleted	struct	public struct TaskEvent.TaskDoneBoardItemsMoveCompleted : IEvent // TypeDefIndex: 1997	MergePuzzle/TaskEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01997_TaskEvent.TaskDoneBoardItemsMoveCompleted.txt	3	0
1998		TaskEvent.TaskDoneBoardItemsMoveFirstItemHit	struct	public struct TaskEvent.TaskDoneBoardItemsMoveFirstItemHit : IEvent // TypeDefIndex: 1998	MergePuzzle/TaskEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01998_TaskEvent.TaskDoneBoardItemsMoveFirstItemHit.txt	0	0
1999		TaskEvent.TaskLastCoinOut	struct	public struct TaskEvent.TaskLastCoinOut : IEvent // TypeDefIndex: 1999	MergePuzzle/TaskEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01999_TaskEvent.TaskLastCoinOut.txt	1	0
