TypeDefIndex	Namespace	Type	RVA	Signature	AssetRipperFile	Il2CppDumperBlock	NativePseudocodeFile	Recovery
2708		UserEntity.DailyRewardEntity	1A62BA8	public void ProgressReward() { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02708_UserEntity.DailyRewardEntity.txt		signature only
2708		UserEntity.DailyRewardEntity	1A62D98	public void GetProgress(int dataCount, out int currentDataIndex, out int weekStartIndex, out int currentWeekIndex) { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02708_UserEntity.DailyRewardEntity.txt		signature only
2709		UserEntity.RewardedAdEntityModel	1A5E1F0	public void .ctor() { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02709_UserEntity.RewardedAdEntityModel.txt		signature only
2709		UserEntity.RewardedAdEntityModel	1A62E3C	public void Reset() { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02709_UserEntity.RewardedAdEntityModel.txt		signature only
2709		UserEntity.RewardedAdEntityModel	1A62E50	public void EnergyRefillRewardEarned() { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02709_UserEntity.RewardedAdEntityModel.txt		signature only
2709		UserEntity.RewardedAdEntityModel	1A62F0C	public void SpawnerRechargeRewardEarned() { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02709_UserEntity.RewardedAdEntityModel.txt		signature only
2709		UserEntity.RewardedAdEntityModel	1A62FC8	public void BubblePopRewardEarned() { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02709_UserEntity.RewardedAdEntityModel.txt		signature only
2710		UserEntity.BalanceTestEntityModel	1A63084	public void .ctor() { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02710_UserEntity.BalanceTestEntityModel.txt		signature only
2710		UserEntity.BalanceTestEntityModel	1A5E1F8	public void .ctor(bool set) { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02710_UserEntity.BalanceTestEntityModel.txt		signature only
2711	MergePuzzle	UserEntity	1A5E054	public void .ctor() { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A5E05C	public void ClearTempLevelupPopup() { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A563C0	public void .ctor(BoardData boardData) { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A5E578	public bool HasWaitingAnimations(bool isLevelup, bool isEvent) { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A5E8CC	public void ChangeXPLevelAndRewardsBecauseOfLevelupRollout(int newLevel, int levelXP, int totalXP, LevelUpReward reward) { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A5F47C	public void EnableNoAds() { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A5E2E8	private void InitBoosters(BoardData boardData) { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A5F488	public List<BoosterEntity> CheckBoosterLockStatuses(int newLevel) { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A5F718	public string GetBoosterCountsAsString() { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A5E08C	public int GetInitialGemAmount(BoardData boardData) { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A5E0D8	public int GetInitialCoinAmount(BoardData boardData) { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A5E124	public int GetInitialEnergyAmount(BoardData boardData) { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A5F888	public List<RegularReward> GetUpcomingRegularRewards(LevelItem currentLevel) { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A5FB14	public bool ProcessTaskComplete(BoardTaskItem boardTaskItem, BoardData boardData, LevelData levelData) { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A6014C	"public bool ProcessXPUpdate(LevelData levelData, int addedXP, bool isEvent, bool saveBoard, bool isXpFixWorkaround, string triggerName = """") { }"	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A60848	private void ProcessXPUpdate(int taskXp, LevelItem currentLevel, bool isEvent) { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A60934	private List<RegularReward> FindGainedRegularRewards(int taskXp, LevelItem currentLevel, bool isEvent) { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A606B4	private void ProcessLevelUpdate(int taskXp, int extraXp, LevelItem currentLevel, LevelItem newLevelData, bool isEvent) { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A60EE4	private void SetTempLevelUpInfo(EntityUpdateEvent.LevelUpdateEntity levelUpEvent) { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A61018	public void RemoveActiveRewards(int setID) { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A5EFD8	"public void ChangeActiveRewards(int setID, int level, int amount, string trigger = """") { }"	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A61208	"public void ChangeActiveRewardsDontSendFirebase(int setID, int level, string trigger = """", bool ignoreArchiveLogic = False) { }"	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A58028	"public void ChangeActiveRewards(int setID, int level, string trigger = """", bool ignoreArchiveLogic = False) { }"	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A616D0	public void ChangeActiveRewardsFeature(int setID, int level, int featureID, int amount, string trigger) { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A61720	public void ChangeActiveRewardsFeature(int setID, int level, int featureID, string trigger) { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A61A0C	public bool CheckDailyChallengeItem(int setID) { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A6132C	public void AddRewardToActiveRewards(int setID, int level, int featureID, string trigger) { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A61B20	public bool CheckAndFixRewardSorting() { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A61CB0	public void RemoveAllActiveRewards() { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A61D5C	public void RemoveActiveReward(RewardEntity rewardEntity) { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A61F64	"public void ChangeCurrency(int setID, int amount, bool sendUpdate = True, bool saveBoard = True, string triggerName = """") { }"	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A62548	"public void ChangeCurrency(CollectableType collectableType, int amount, bool sendUpdate = True, bool saveBoard = True, string triggerName = """") { }"	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A62568	private void ArrangeLevelGemGetAndSpend(int gemGain) { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A62768	private void ArrangeLevelCoinGetAndSpend(int coinGain) { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A578BC	public void ChangeGem(int changedGem, bool sendUpdate = True, bool saveBoard = True) { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A57B04	"public void ChangeCoin(int changedCoin, bool sendUpdate = True, bool saveBoard = True, string triggerName = """", string eventName = """") { }"	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A57638	public void ChangeEnergy(int changedEnergy, bool sendUpdate = True, bool saveBoard = True) { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A62218	"public void ChangeXP(int changedXP, bool sendUpdate = True, bool saveBoard = True, string triggerName = """") { }"	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A6293C	"public void ChangeBooster(BoosterType boosterType, int quantity, string trigger = """", bool saveBoard = False) { }"	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A58638	"public void ChangeBooster(int boosterID, int quantity, string trigger = """", bool saveBoard = False) { }"	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A62958	public int GetTotalBoosterCount() { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A62AF0	public void ResetDailyJackpot() { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2711	MergePuzzle	UserEntity	1A5E56C	private void SaveBoard() { }	MergePuzzle/UserEntity.cs	code/Il2CppDumper/type_blocks/02711_UserEntity.txt		signature only
2713	MergePuzzle	LevelData	1A60420	public LevelItem GetCurrentLevelData(UserEntity user, bool skipRewardOverrides = False) { }	MergePuzzle/LevelData.cs	code/Il2CppDumper/type_blocks/02713_LevelData.txt		signature only
2713	MergePuzzle	LevelData	1A60568	public LevelItem GetNextLevelData(UserEntity user, bool skipRewardOverrides = False) { }	MergePuzzle/LevelData.cs	code/Il2CppDumper/type_blocks/02713_LevelData.txt		signature only
2713	MergePuzzle	LevelData	1A63DD8	private void OverrideLevelItem(int level, LevelItem levelItem, bool skipRewardOverrides = False) { }	MergePuzzle/LevelData.cs	code/Il2CppDumper/type_blocks/02713_LevelData.txt		signature only
2713	MergePuzzle	LevelData	1A63ED0	private void TryOverrideXpFromDynamicConfig(int level, LevelItem levelItem) { }	MergePuzzle/LevelData.cs	code/Il2CppDumper/type_blocks/02713_LevelData.txt		signature only
2713	MergePuzzle	LevelData	1A63CB0	public int GetModuloLevel(int userLevel) { }	MergePuzzle/LevelData.cs	code/Il2CppDumper/type_blocks/02713_LevelData.txt		signature only
2713	MergePuzzle	LevelData	1A642AC	public int[] GetMinMaxXPOfLevel(int userLevel) { }	MergePuzzle/LevelData.cs	code/Il2CppDumper/type_blocks/02713_LevelData.txt		signature only
2713	MergePuzzle	LevelData	1A643E0	public LevelItem GetCurrentLevelData(EventEntity eventEntity) { }	MergePuzzle/LevelData.cs	code/Il2CppDumper/type_blocks/02713_LevelData.txt		signature only
2713	MergePuzzle	LevelData	1A6449C	public LevelItem GetLastLevelData() { }	MergePuzzle/LevelData.cs	code/Il2CppDumper/type_blocks/02713_LevelData.txt		signature only
2713	MergePuzzle	LevelData	1A64518	public LevelItem GetPreviousLevelData(EventEntity eventEntity) { }	MergePuzzle/LevelData.cs	code/Il2CppDumper/type_blocks/02713_LevelData.txt		signature only
2713	MergePuzzle	LevelData	1A645D8	public LevelItem GetNextLevelData(EventEntity eventEntity) { }	MergePuzzle/LevelData.cs	code/Il2CppDumper/type_blocks/02713_LevelData.txt		signature only
2713	MergePuzzle	LevelData	1A64694	public void .ctor() { }	MergePuzzle/LevelData.cs	code/Il2CppDumper/type_blocks/02713_LevelData.txt		signature only
2868		SceneController.	1A9F0E4	public void .ctor(int <>1__state) { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02868_SceneController..txt		signature only
2868		SceneController.	1A9F364	private void System.IDisposable.Dispose() { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02868_SceneController..txt		signature only
2868		SceneController.	1A9F368	private bool MoveNext() { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02868_SceneController..txt		signature only
2868		SceneController.	1A9F654	private object System.Collections.Generic.IEnumerator<System.Object>.get_Current() { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02868_SceneController..txt		signature only
2868		SceneController.	1A9F65C	private void System.Collections.IEnumerator.Reset() { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02868_SceneController..txt		signature only
2868		SceneController.	1A9F6A0	private object System.Collections.IEnumerator.get_Current() { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02868_SceneController..txt		signature only
2869	MergePuzzle	SceneController	1A9895C	public GameplayContextService get_GameplayContextService() { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02869_SceneController.txt		signature only
2869	MergePuzzle	SceneController	1A9D948	public GameplayScaledCanvasView get_GameplayScaledCanvasView() { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02869_SceneController.txt		signature only
2869	MergePuzzle	SceneController	1A9DA18	public GameplayNonScaledCanvasView get_GameplayNonScaledCanvasView() { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02869_SceneController.txt		signature only
2869	MergePuzzle	SceneController	1A9DAE8	public PopupScreenParent get_PopupScreenParent() { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02869_SceneController.txt		signature only
2869	MergePuzzle	SceneController	1A9DBB8	public ScreenNavigator get_ScreenNavigator() { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02869_SceneController.txt		signature only
2869	MergePuzzle	SceneController	1A9DC88	public BoardController get_BoardController() { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02869_SceneController.txt		signature only
2869	MergePuzzle	SceneController	1A95B18	public CameraController get_CameraController() { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02869_SceneController.txt		signature only
2869	MergePuzzle	SceneController	1A9DD58	public MetaContextService get_MetaContextService() { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02869_SceneController.txt		signature only
2869	MergePuzzle	SceneController	1A9DD68	public MetaOverlayCanvasController get_MetaOverlayCanvasController() { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02869_SceneController.txt		signature only
2869	MergePuzzle	SceneController	1A9DE38	public DefaultPopupScreenController get_DefaultPopupScreenController() { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02869_SceneController.txt		signature only
2869	MergePuzzle	SceneController	1A9DF08	public HeightScaledPopupScreenController get_HeightScaledPopupScreenController() { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02869_SceneController.txt		signature only
2869	MergePuzzle	SceneController	1A9544C	public MasterPopupService get_MasterPopupService() { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02869_SceneController.txt		signature only
2869	MergePuzzle	SceneController	1A9E0A4	public SceneController.State get_GameStatus() { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02869_SceneController.txt		signature only
2869	MergePuzzle	SceneController	1A9E0AC	public static SceneController get_Instance() { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02869_SceneController.txt		signature only
2869	MergePuzzle	SceneController	1A9E0FC	public static void set_Instance(SceneController value) { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02869_SceneController.txt		signature only
2869	MergePuzzle	SceneController	1A9E160	public override void Awake() { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02869_SceneController.txt		pseudocode omitted: peripheral method
2869	MergePuzzle	SceneController	1A9E318	public override void OnDestroy() { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02869_SceneController.txt		pseudocode omitted: peripheral method
2869	MergePuzzle	SceneController	1A9E38C	public override void UpdateTick() { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02869_SceneController.txt		pseudocode omitted: peripheral method
2869	MergePuzzle	SceneController	1A9E42C	public bool SeasonPassAvailableForBoard() { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02869_SceneController.txt		pseudocode omitted: peripheral method
2869	MergePuzzle	SceneController	1A9E4C8	public bool GetSeasonPassBadgeStatus(BoardData boardData, BoardTaskItem boardTaskItem) { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02869_SceneController.txt		pseudocode omitted: peripheral method
2869	MergePuzzle	SceneController	1A9E390	private void CheckBackClick() { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02869_SceneController.txt		pseudocode omitted: peripheral method
2869	MergePuzzle	SceneController	1A9E7E0	public override void UpdatePlayingTick(float elapsedTime) { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02869_SceneController.txt		pseudocode omitted: peripheral method
2869	MergePuzzle	SceneController	1A9E904	public override void UpdatePausedTick(float elapsedTime) { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02869_SceneController.txt		pseudocode omitted: peripheral method
2869	MergePuzzle	SceneController	1A9EA28	public override void UpdateTutorialTick(float elapsedTime) { }	MergePuzzle/SceneController.cs	code/Il2CppDumper/type_blocks/02869_SceneController.txt		pseudocode omitted: peripheral method
